Time,value,,,,,,,,,,,,
20130610:1907,-153081.0036,,,,,,,,,,,,
20130610:2007,-99542.96892,,,,,,,,,,,,
20130610:2107,143969.8974,,,,,,,,,,,,
20130610:2207,401571.2535,,,,,,,,,,,,
20130610:2307,411506.4981,,,,,,,,,,,,
20130611:0007,-299222.612,,,,,,,,,,,,
20130611:0107,-572297.0005,,,,,,,,,,,,
20130611:0207,-537830.4301,,,,,,,,,,,,
20130611:0307,-269303.2692,,,,,,,,,,,,
20130611:0407,216205.9508,,,,,,,,,,,,
20130611:0507,60717.24685,,,,,,,,,,,,
20130611:0607,-46243.39035,,,,,,,,,,,,
20130611:0707,25594.92095,,,,,,,,,,,,
20130611:0807,106255.7724,,,,,,,,,,,,
20130611:0907,167076.9676,,,,,,,,,,,,
20130611:1007,203794.4894,,,,,,,,,,,,
20130611:1107,31480.39098,,,,,,,,,,,,
20130611:1207,-197112.2559,,,,,,,,,,,,
20130611:1307,-270504.6789,,,,,,,,,,,,
20130611:1407,-214407.1061,,,,,,,,,,,,
20130611:1507,-157751.0665,,,,,,,,,,,,
20130611:1607,-136250.5672,,,,,,,,,,,,
20130611:1707,-143890.4837,,,,,,,,,,,,
20130611:1807,-188444.4863,,,,,,,,,,,,
20130611:1907,-255423.3553,,,,,,,,,,,,
20130611:2007,-254104.9045,,,,,,,,,,,,
20130611:2107,-130566.4185,,,,,,,,,,,,
20130611:2207,-75811.56494,,,,,,,,,,,,
20130611:2307,-55865.76816,,,,,,,,,,,,
20130612:0007,-62747.25083,,,,,,,,,,,,
20130612:0107,-73427.71713,,,,,,,,,,,,
20130612:0207,-98315.80824,,,,,,,,,,,,
20130612:0307,-219491.0935,,,,,,,,,,,,
20130612:0407,-247316.2982,,,,,,,,,,,,
20130612:0507,-188456.6237,,,,,,,,,,,,
20130612:0607,-135682.3649,,,,,,,,,,,,
20130612:0707,-104497.2116,,,,,,,,,,,,
20130612:0807,-197051.6212,,,,,,,,,,,,
20130612:0907,-270597.6527,,,,,,,,,,,,
20130612:1007,-196841.2579,,,,,,,,,,,,
20130612:1107,601021.796,,,,,,,,,,,,
20130612:1207,871017.7845,,,,,,,,,,,,
20130612:1307,760630.7625,,,,,,,,,,,,
20130612:1407,305600.9502,,,,,,,,,,,,
20130612:1507,-486155.1219,,,,,,,,,,,,
20130612:1607,-263079.0275,,,,,,,,,,,,
20130612:1707,-110990.9331,,,,,,,,,,,,
20130612:1807,-40599.56112,,,,,,,,,,,,
20130612:1907,-71012.16126,,,,,,,,,,,,
20130612:2007,273866.2833,,,,,,,,,,,,
20130612:2107,889948.0725,,,,,,,,,,,,
20130612:2207,466244.7977,,,,,,,,,,,,
20130612:2307,-771842.6613,,,,,,,,,,,,
20130613:0007,-640256.1408,,,,,,,,,,,,
20130613:0107,674739.9596,,,,,,,,,,,,
20130613:0207,991370.7945,,,,,,,,,,,,
20130613:0307,783916.8262,,,,,,,,,,,,
20130613:0407,303856.8384,,,,,,,,,,,,
20130613:0507,-471186.0848,,,,,,,,,,,,
20130613:0607,-64533.38332,,,,,,,,,,,,
20130613:0707,633486.753,,,,,,,,,,,,
20130613:0807,759041.0987,,,,,,,,,,,,
20130613:0907,331513.0996,,,,,,,,,,,,
20130613:1007,34605.99844,,,,,,,,,,,,
20130613:1107,-3295.900662,,,,,,,,,,,,
20130613:1207,-44976.0455,,,,,,,,,,,,
20130613:1307,-171683.6798,,,,,,,,,,,,
20130613:1407,-229659.4894,,,,,,,,,,,,
20130613:1507,-250990.412,,,,,,,,,,,,
20130613:1607,-214943.4912,,,,,,,,,,,,
20130613:1707,-195827.8516,,,,,,,,,,,,
20130613:1807,-213294.9704,,,,,,,,,,,,
20130613:1907,2213833.285,,,,,,,,,,,,
20130613:2007,2321181.975,,,,,,,,,,,,
20130613:2107,1504544.636,,,,,,,,,,,,
20130613:2207,-871204.8297,,,,,,,,,,,,
20130613:2307,-1280333.77,,,,,,,,,,,,
20130614:0007,-811895.2049,,,,,,,,,,,,
20130614:0107,122881.9759,,,,,,,,,,,,
20130614:0207,1142224.79,,,,,,,,,,,,
20130614:0307,605170.7727,,,,,,,,,,,,
20130614:0407,463579.9919,,,,,,,,,,,,
20130614:0507,204199.5969,,,,,,,,,,,,
20130614:0607,158454.5928,,,,,,,,,,,,
20130614:0707,156464.4582,,,,,,,,,,,,
20130614:0807,61530.35127,,,,,,,,,,,,
20130614:0907,91850.92611,,,,,,,,,,,,
20130614:1007,174500.4257,,,,,,,,,,,,
20130614:1107,-126773.537,,,,,,,,,,,,
20130614:1207,-302982.4902,,,,,,,,,,,,
20130614:1307,-103247.4812,,,,,,,,,,,,
20130614:1407,100602.3451,,,,,,,,,,,,
20130614:1507,583469.9924,,,,,,,,,,,,
20130614:1607,2130280.964,,,,,,,,,,,,
20130614:1707,1218449.757,,,,,,,,,,,,
20130614:1807,-250531.9467,,,,,,,,,,,,
20130614:1907,117484.6925,,,,,,,,,,,,
20130614:2007,1182697.203,,,,,,,,,,,,
20130614:2107,1363664.815,,,,,,,,,,,,
20130614:2207,620804.0922,,,,,,,,,,,,
20130614:2307,-900392.4627,,,,,,,,,,,,
20130615:0007,-183681.6254,,,,,,,,,,,,
20130615:0107,272473.2887,,,,,,,,,,,,
20130615:0207,82595.0683,,,,,,,,,,,,
20130615:0307,-226772.2155,,,,,,,,,,,,
20130615:0407,-368086.3272,,,,,,,,,,,,
20130615:0507,-302670.2673,,,,,,,,,,,,
20130615:0607,-16211.13516,,,,,,,,,,,,
20130615:0707,-190564.4114,,,,,,,,,,,,
20130615:0807,-309181.6842,,,,,,,,,,,,
20130615:0907,-231432.4311,,,,,,,,,,,,
20130615:1007,-144691.1944,,,,,,,,,,,,
20130615:1107,-108769.7476,,,,,,,,,,,,
20130615:1207,-125325.1399,,,,,,,,,,,,
20130615:1307,-207579.1426,,,,,,,,,,,,
20130615:1407,-229042.357,,,,,,,,,,,,
20130615:1507,-229893.3581,,,,,,,,,,,,
20130615:1607,-217563.8198,,,,,,,,,,,,
20130615:1707,-201012.0137,,,,,,,,,,,,
20130615:1807,-163137.3794,,,,,,,,,,,,
20130615:1907,-104867.5381,,,,,,,,,,,,
20130615:2007,-60297.02953,,,,,,,,,,,,
20130615:2107,-162586.4217,,,,,,,,,,,,
20130615:2207,-246897.7112,,,,,,,,,,,,
20130615:2307,-285637.8963,,,,,,,,,,,,
20130616:0007,-248962.6244,,,,,,,,,,,,
20130616:0107,-213909.7302,,,,,,,,,,,,
20130616:0207,-195228.2118,,,,,,,,,,,,
20130616:0307,-206246.9106,,,,,,,,,,,,
20130616:0407,-228633.181,,,,,,,,,,,,
20130616:0507,-204144.9174,,,,,,,,,,,,
20130616:0607,-209529.3605,,,,,,,,,,,,
20130616:0707,-235547.4858,,,,,,,,,,,,
20130616:0807,-250520.7523,,,,,,,,,,,,
20130616:0907,-246111.0106,,,,,,,,,,,,
20130616:1007,-218501.3929,,,,,,,,,,,,
20130616:1107,-222801.2556,,,,,,,,,,,,
20130616:1207,-238548.0591,,,,,,,,,,,,
20130616:1307,-252536.0916,,,,,,,,,,,,
20130616:1407,-244588.0232,,,,,,,,,,,,
20130616:1507,-206186.6035,,,,,,,,,,,,
20130616:1607,-121478.4599,,,,,,,,,,,,
20130616:1707,402879.7437,,,,,,,,,,,,
20130616:1807,560741.3223,,,,,,,,,,,,
20130616:1907,362632.4199,,,,,,,,,,,,
20130616:2007,-205842.8558,,,,,,,,,,,,
20130616:2107,-326644.8365,,,,,,,,,,,,
20130616:2207,-315439.8612,,,,,,,,,,,,
20130616:2307,-254685.2491,,,,,,,,,,,,
20130617:0007,-181476.3106,,,,,,,,,,,,
20130617:0107,-238713.6322,,,,,,,,,,,,
20130617:0207,-234064.6783,,,,,,,,,,,,
20130617:0307,-103375.4852,,,,,,,,,,,,
20130617:0407,-66134.03048,,,,,,,,,,,,
20130617:0507,-119748.1538,,,,,,,,,,,,
20130617:0607,-235459.422,,,,,,,,,,,,
20130617:0707,-317188.4557,,,,,,,,,,,,
20130617:0807,-218302.781,,,,,,,,,,,,
20130617:0907,-200671.3545,,,,,,,,,,,,
20130617:1007,-238484.6789,,,,,,,,,,,,
20130617:1107,-242591.3179,,,,,,,,,,,,
20130617:1207,-204622.3645,,,,,,,,,,,,
20130617:1307,-139398.045,,,,,,,,,,,,
20130617:1407,-137515.8608,,,,,,,,,,,,
20130617:1507,-223357.2081,,,,,,,,,,,,
20130617:1607,-193240.2074,,,,,,,,,,,,
20130617:1707,792073.8294,,,,,,,,,,,,
20130617:1807,1171579.98,,,,,,,,,,,,
20130617:1907,1055206.154,,,,,,,,,,,,
20130617:2007,504121.8997,,,,,,,,,,,,
20130617:2107,-477560.4345,,,,,,,,,,,,
20130617:2207,-200256.8756,,,,,,,,,,,,
20130617:2307,-59356.64421,,,,,,,,,,,,
20130618:0007,-61088.89468,,,,,,,,,,,,
20130618:0107,-104911.5205,,,,,,,,,,,,
20130618:0207,-121903.0906,,,,,,,,,,,,
20130618:0307,-116342.4826,,,,,,,,,,,,
20130618:0407,-163395.3082,,,,,,,,,,,,
20130618:0507,-245731.9874,,,,,,,,,,,,
20130618:0607,-256803.7748,,,,,,,,,,,,
20130618:0707,-217756.7833,,,,,,,,,,,,
20130618:0807,-190596.8974,,,,,,,,,,,,
20130618:0907,-163464.0364,,,,,,,,,,,,
20130618:1007,-140512.7665,,,,,,,,,,,,
20130618:1107,-196409.5153,,,,,,,,,,,,
20130618:1207,242141.7788,,,,,,,,,,,,
20130618:1307,1148106.189,,,,,,,,,,,,
20130618:1407,1079132.547,,,,,,,,,,,,
20130618:1507,437987.6661,,,,,,,,,,,,
20130618:1607,-78836.85233,,,,,,,,,,,,
20130618:1707,-218687.568,,,,,,,,,,,,
20130618:1807,733252.2468,,,,,,,,,,,,
20130618:1907,943035.1357,,,,,,,,,,,,
20130618:2007,509045.4842,,,,,,,,,,,,
20130618:2107,-572770.5285,,,,,,,,,,,,
20130618:2207,-667798.6732,,,,,,,,,,,,
20130618:2307,-452801.9408,,,,,,,,,,,,
20130619:0007,-170089.3308,,,,,,,,,,,,
20130619:0107,-69801.68736,,,,,,,,,,,,
20130619:0207,-214450.7607,,,,,,,,,,,,
20130619:0307,83604.15116,,,,,,,,,,,,
20130619:0407,882595.4877,,,,,,,,,,,,
20130619:0507,907223.3251,,,,,,,,,,,,
20130619:0607,659693.4851,,,,,,,,,,,,
20130619:0707,334222.8359,,,,,,,,,,,,
20130619:0807,542555.0505,,,,,,,,,,,,
20130619:0907,1135372.063,,,,,,,,,,,,
20130619:1007,1211277.081,,,,,,,,,,,,
20130619:1107,743903.9351,,,,,,,,,,,,
20130619:1207,441242.0722,,,,,,,,,,,,
20130619:1307,242178.3839,,,,,,,,,,,,
20130619:1407,103800.8384,,,,,,,,,,,,
20130619:1507,-333530.9108,,,,,,,,,,,,
20130619:1607,-356054.527,,,,,,,,,,,,
20130619:1707,-214857.3716,,,,,,,,,,,,
20130619:1807,-114156.251,,,,,,,,,,,,
20130619:1907,-181124.881,,,,,,,,,,,,
20130619:2007,-242245.5875,,,,,,,,,,,,
20130619:2107,-247937.8718,,,,,,,,,,,,
20130619:2207,-161982.7756,,,,,,,,,,,,
20130619:2307,-126839.1073,,,,,,,,,,,,
20130620:0007,-99169.05264,,,,,,,,,,,,
20130620:0107,59118.6773,,,,,,,,,,,,
20130620:0207,122191.4306,,,,,,,,,,,,
20130620:0307,137939.8368,,,,,,,,,,,,
20130620:0407,127026.2875,,,,,,,,,,,,
20130620:0507,205686.3855,,,,,,,,,,,,
20130620:0607,288395.5906,,,,,,,,,,,,
20130620:0707,226376.5138,,,,,,,,,,,,
20130620:0807,-230542.4444,,,,,,,,,,,,
20130620:0907,-383140.8083,,,,,,,,,,,,
20130620:1007,-379036.4537,,,,,,,,,,,,
20130620:1107,-267491.9028,,,,,,,,,,,,
20130620:1207,-73927.43823,,,,,,,,,,,,
20130620:1307,-217975.0444,,,,,,,,,,,,
20130620:1407,-260862.6736,,,,,,,,,,,,
20130620:1507,-242910.9986,,,,,,,,,,,,
20130620:1607,-231994.8659,,,,,,,,,,,,
20130620:1707,-224148.5446,,,,,,,,,,,,
20130620:1807,-215825.0106,,,,,,,,,,,,
20130620:1907,-166210.0521,,,,,,,,,,,,
20130620:2007,-140021.7844,,,,,,,,,,,,
20130620:2107,-134055.5282,,,,,,,,,,,,
20130620:2207,-15026.24132,,,,,,,,,,,,
20130620:2307,54491.3717,,,,,,,,,,,,
20130621:0007,88858.2636,,,,,,,,,,,,
20130621:0107,64420.53458,,,,,,,,,,,,
20130621:0207,7240.44975,,,,,,,,,,,,
20130621:0307,150094.019,,,,,,,,,,,,
20130621:0407,175881.2542,,,,,,,,,,,,
20130621:0507,406025.1123,,,,,,,,,,,,
20130621:0607,512990.9974,,,,,,,,,,,,
20130621:0707,412576.5877,,,,,,,,,,,,
20130621:0807,85795.9671,,,,,,,,,,,,
20130621:0907,-296026.7321,,,,,,,,,,,,
20130621:1007,-153072.8596,,,,,,,,,,,,
20130621:1107,-150218.0129,,,,,,,,,,,,
20130621:1207,-91611.28383,,,,,,,,,,,,
20130621:1307,-36253.82861,,,,,,,,,,,,
20130621:1407,-39046.41796,,,,,,,,,,,,
20130621:1507,-139433.065,,,,,,,,,,,,
20130621:1607,-39819.97066,,,,,,,,,,,,
20130621:1707,908472.011,,,,,,,,,,,,
20130621:1807,1117403.586,,,,,,,,,,,,
20130621:1907,-281441.3609,,,,,,,,,,,,
20130621:2007,-864299.1277,,,,,,,,,,,,
20130621:2107,-786012.7569,,,,,,,,,,,,
20130621:2207,-24994.29995,,,,,,,,,,,,
20130621:2307,1453875.283,,,,,,,,,,,,
20130622:0007,486823.344,,,,,,,,,,,,
20130622:0107,-167255.0757,,,,,,,,,,,,
20130622:0207,-365133.0714,,,,,,,,,,,,
20130622:0307,-149633.1763,,,,,,,,,,,,
20130622:0407,-22000.02007,,,,,,,,,,,,
20130622:0507,-60717.6232,,,,,,,,,,,,
20130622:0607,-306127.3313,,,,,,,,,,,,
20130622:0707,-289224.5801,,,,,,,,,,,,
20130622:0807,-226089.5975,,,,,,,,,,,,
20130622:0907,-152624.994,,,,,,,,,,,,
20130622:1007,-130029.2154,,,,,,,,,,,,
20130622:1107,-91886.04799,,,,,,,,,,,,
20130622:1207,-46371.92319,,,,,,,,,,,,
20130622:1307,5707.440191,,,,,,,,,,,,
20130622:1407,-110544.6871,,,,,,,,,,,,
20130622:1507,-215211.0253,,,,,,,,,,,,
20130622:1607,-261885.6779,,,,,,,,,,,,
20130622:1707,-220190.1775,,,,,,,,,,,,
20130622:1807,-193977.1438,,,,,,,,,,,,
20130622:1907,-200072.5685,,,,,,,,,,,,
20130622:2007,-105398.9539,,,,,,,,,,,,
20130622:2107,-126810.2713,,,,,,,,,,,,
20130622:2207,-232407.0632,,,,,,,,,,,,
20130622:2307,326718.933,,,,,,,,,,,,
