Time,Month,Day,Time of the day,Wind power generation - hourly data
6/1/2018 15:00,6,1,15,533
6/1/2018 16:00,6,1,16,441
6/1/2018 17:00,6,1,17,433
6/1/2018 18:00,6,1,18,436
6/1/2018 19:00,6,1,19,412
6/1/2018 20:00,6,1,20,372
6/1/2018 21:00,6,1,21,292
6/1/2018 22:00,6,1,22,254
6/1/2018 23:00,6,1,23,289
6/2/2018 0:00,6,2,0,393
6/2/2018 1:00,6,2,1,461
6/2/2018 2:00,6,2,2,409
6/2/2018 3:00,6,2,3,394
6/2/2018 4:00,6,2,4,342
6/2/2018 5:00,6,2,5,284
6/2/2018 6:00,6,2,6,272
6/2/2018 7:00,6,2,7,254
6/2/2018 8:00,6,2,8,130
6/2/2018 9:00,6,2,9,67
6/2/2018 10:00,6,2,10,66
6/2/2018 11:00,6,2,11,106
6/2/2018 12:00,6,2,12,159
6/2/2018 13:00,6,2,13,202
6/2/2018 14:00,6,2,14,251
6/2/2018 15:00,6,2,15,312
6/2/2018 16:00,6,2,16,434
6/2/2018 17:00,6,2,17,429
6/2/2018 18:00,6,2,18,425
6/2/2018 19:00,6,2,19,402
6/2/2018 20:00,6,2,20,417
6/2/2018 21:00,6,2,21,351
6/2/2018 22:00,6,2,22,328
6/2/2018 23:00,6,2,23,427
6/3/2018 0:00,6,3,0,649
6/3/2018 1:00,6,3,1,786
6/3/2018 2:00,6,3,2,762
6/3/2018 3:00,6,3,3,626
6/3/2018 4:00,6,3,4,584
6/3/2018 5:00,6,3,5,653
6/3/2018 6:00,6,3,6,641
6/3/2018 7:00,6,3,7,483
6/3/2018 8:00,6,3,8,313
6/3/2018 9:00,6,3,9,198
6/3/2018 10:00,6,3,10,206
6/3/2018 11:00,6,3,11,279
6/3/2018 12:00,6,3,12,335
6/3/2018 13:00,6,3,13,381
6/3/2018 14:00,6,3,14,436
6/3/2018 15:00,6,3,15,472
6/3/2018 16:00,6,3,16,472
6/3/2018 17:00,6,3,17,512
6/3/2018 18:00,6,3,18,575
6/3/2018 19:00,6,3,19,679
6/3/2018 20:00,6,3,20,703
6/3/2018 21:00,6,3,21,689
6/3/2018 22:00,6,3,22,728
6/3/2018 23:00,6,3,23,820
6/4/2018 0:00,6,4,0,967
6/4/2018 1:00,6,4,1,1157
6/4/2018 2:00,6,4,2,1314
6/4/2018 3:00,6,4,3,1473
6/4/2018 4:00,6,4,4,1520
6/4/2018 5:00,6,4,5,1505
6/4/2018 6:00,6,4,6,1475
6/4/2018 7:00,6,4,7,1502
6/4/2018 8:00,6,4,8,1545
6/4/2018 9:00,6,4,9,1612
6/4/2018 10:00,6,4,10,1639
6/4/2018 11:00,6,4,11,1640
6/4/2018 12:00,6,4,12,1637
6/4/2018 13:00,6,4,13,1664
6/4/2018 14:00,6,4,14,1668
6/4/2018 15:00,6,4,15,1682
6/4/2018 16:00,6,4,16,1692
6/4/2018 17:00,6,4,17,1723
6/4/2018 18:00,6,4,18,1724
6/4/2018 19:00,6,4,19,1741
6/4/2018 20:00,6,4,20,1746
6/4/2018 21:00,6,4,21,1762
6/4/2018 22:00,6,4,22,1753
6/4/2018 23:00,6,4,23,1729
6/5/2018 0:00,6,5,0,1737
6/5/2018 1:00,6,5,1,1734
6/5/2018 2:00,6,5,2,1763
6/5/2018 3:00,6,5,3,1748
6/5/2018 4:00,6,5,4,1744
6/5/2018 5:00,6,5,5,1712
6/5/2018 6:00,6,5,6,1674
6/5/2018 7:00,6,5,7,1612
6/5/2018 8:00,6,5,8,1588
6/5/2018 9:00,6,5,9,1559
6/5/2018 10:00,6,5,10,1530
6/5/2018 11:00,6,5,11,1509
6/5/2018 12:00,6,5,12,1476
6/5/2018 13:00,6,5,13,1429
6/5/2018 14:00,6,5,14,1402
6/5/2018 15:00,6,5,15,1378
6/5/2018 16:00,6,5,16,1317
6/5/2018 17:00,6,5,17,1291
6/5/2018 18:00,6,5,18,1261
6/5/2018 19:00,6,5,19,1132
6/5/2018 20:00,6,5,20,1125
6/5/2018 21:00,6,5,21,1025
6/5/2018 22:00,6,5,22,991
6/5/2018 23:00,6,5,23,908
6/6/2018 0:00,6,6,0,913
6/6/2018 1:00,6,6,1,963
6/6/2018 2:00,6,6,2,859
6/6/2018 3:00,6,6,3,856
6/6/2018 4:00,6,6,4,809
6/6/2018 5:00,6,6,5,732
6/6/2018 6:00,6,6,6,657
6/6/2018 7:00,6,6,7,608
6/6/2018 8:00,6,6,8,576
6/6/2018 9:00,6,6,9,582
6/6/2018 10:00,6,6,10,569
6/6/2018 11:00,6,6,11,640
6/6/2018 12:00,6,6,12,710
6/6/2018 13:00,6,6,13,723
6/6/2018 14:00,6,6,14,661
6/6/2018 15:00,6,6,15,632
6/6/2018 16:00,6,6,16,598
6/6/2018 17:00,6,6,17,590
6/6/2018 18:00,6,6,18,501
6/6/2018 19:00,6,6,19,463
6/6/2018 20:00,6,6,20,433
6/6/2018 21:00,6,6,21,459
6/6/2018 22:00,6,6,22,528
6/6/2018 23:00,6,6,23,581
6/7/2018 0:00,6,7,0,697
6/7/2018 1:00,6,7,1,845
6/7/2018 2:00,6,7,2,890
6/7/2018 3:00,6,7,3,920
6/7/2018 4:00,6,7,4,1010
6/7/2018 5:00,6,7,5,980
6/7/2018 6:00,6,7,6,890
6/7/2018 7:00,6,7,7,814
6/7/2018 8:00,6,7,8,728
6/7/2018 9:00,6,7,9,739
6/7/2018 10:00,6,7,10,782
6/7/2018 11:00,6,7,11,751
6/7/2018 12:00,6,7,12,774
6/7/2018 13:00,6,7,13,812
6/7/2018 14:00,6,7,14,883
6/7/2018 15:00,6,7,15,843
6/7/2018 16:00,6,7,16,848
6/7/2018 17:00,6,7,17,811
6/7/2018 18:00,6,7,18,779
6/7/2018 19:00,6,7,19,621
6/7/2018 20:00,6,7,20,515
6/7/2018 21:00,6,7,21,423
6/7/2018 22:00,6,7,22,380
6/7/2018 23:00,6,7,23,404
6/8/2018 0:00,6,8,0,412
6/8/2018 1:00,6,8,1,414
6/8/2018 2:00,6,8,2,377
6/8/2018 3:00,6,8,3,324
6/8/2018 4:00,6,8,4,288
6/8/2018 5:00,6,8,5,270
6/8/2018 6:00,6,8,6,255
6/8/2018 7:00,6,8,7,213
6/8/2018 8:00,6,8,8,152
6/8/2018 9:00,6,8,9,76
6/8/2018 10:00,6,8,10,97
6/8/2018 11:00,6,8,11,138
6/8/2018 12:00,6,8,12,201
6/8/2018 13:00,6,8,13,266
6/8/2018 14:00,6,8,14,317
6/8/2018 15:00,6,8,15,336
6/8/2018 16:00,6,8,16,323
6/8/2018 17:00,6,8,17,292
6/8/2018 18:00,6,8,18,263
6/8/2018 19:00,6,8,19,243
6/8/2018 20:00,6,8,20,178
6/8/2018 21:00,6,8,21,131
6/8/2018 22:00,6,8,22,108
6/8/2018 23:00,6,8,23,114
6/9/2018 0:00,6,9,0,129
6/9/2018 1:00,6,9,1,116
6/9/2018 2:00,6,9,2,117
6/9/2018 3:00,6,9,3,145
6/9/2018 4:00,6,9,4,151
6/9/2018 5:00,6,9,5,127
6/9/2018 6:00,6,9,6,103
6/9/2018 7:00,6,9,7,85
6/9/2018 8:00,6,9,8,94
6/9/2018 9:00,6,9,9,118
6/9/2018 10:00,6,9,10,130
6/9/2018 11:00,6,9,11,156
6/9/2018 12:00,6,9,12,179
6/9/2018 13:00,6,9,13,175
6/9/2018 14:00,6,9,14,160
6/9/2018 15:00,6,9,15,163
6/9/2018 16:00,6,9,16,144
6/9/2018 17:00,6,9,17,139
6/9/2018 18:00,6,9,18,134
6/9/2018 19:00,6,9,19,132
6/9/2018 20:00,6,9,20,113
6/9/2018 21:00,6,9,21,78
6/9/2018 22:00,6,9,22,69
6/9/2018 23:00,6,9,23,71
6/10/2018 0:00,6,10,0,53
6/10/2018 1:00,6,10,1,44
6/10/2018 2:00,6,10,2,46
6/10/2018 3:00,6,10,3,51
6/10/2018 4:00,6,10,4,50
6/10/2018 5:00,6,10,5,49
6/10/2018 6:00,6,10,6,45
6/10/2018 7:00,6,10,7,44
6/10/2018 8:00,6,10,8,38
6/10/2018 9:00,6,10,9,26
6/10/2018 10:00,6,10,10,29
6/10/2018 11:00,6,10,11,47
6/10/2018 12:00,6,10,12,62
6/10/2018 13:00,6,10,13,81
6/10/2018 14:00,6,10,14,109
6/10/2018 15:00,6,10,15,141
6/10/2018 16:00,6,10,16,139
6/10/2018 17:00,6,10,17,112
6/10/2018 18:00,6,10,18,99
6/10/2018 19:00,6,10,19,74
6/10/2018 20:00,6,10,20,96
6/10/2018 21:00,6,10,21,107
6/10/2018 22:00,6,10,22,120
6/10/2018 23:00,6,10,23,150
6/11/2018 0:00,6,11,0,182
6/11/2018 1:00,6,11,1,201
6/11/2018 2:00,6,11,2,235
6/11/2018 3:00,6,11,3,230
6/11/2018 4:00,6,11,4,257
6/11/2018 5:00,6,11,5,212
6/11/2018 6:00,6,11,6,241
6/11/2018 7:00,6,11,7,200
6/11/2018 8:00,6,11,8,97
6/11/2018 9:00,6,11,9,85
6/11/2018 10:00,6,11,10,98
6/11/2018 11:00,6,11,11,133
6/11/2018 12:00,6,11,12,192
6/11/2018 13:00,6,11,13,274
6/11/2018 14:00,6,11,14,360
6/11/2018 15:00,6,11,15,411
6/11/2018 16:00,6,11,16,539
6/11/2018 17:00,6,11,17,614
6/11/2018 18:00,6,11,18,638
6/11/2018 19:00,6,11,19,623
6/11/2018 20:00,6,11,20,598
6/11/2018 21:00,6,11,21,578
6/11/2018 22:00,6,11,22,597
6/11/2018 23:00,6,11,23,601
6/12/2018 0:00,6,12,0,700
6/12/2018 1:00,6,12,1,808
6/12/2018 2:00,6,12,2,922
6/12/2018 3:00,6,12,3,1012
6/12/2018 4:00,6,12,4,1023
6/12/2018 5:00,6,12,5,952
6/12/2018 6:00,6,12,6,825
6/12/2018 7:00,6,12,7,662
6/12/2018 8:00,6,12,8,553
6/12/2018 9:00,6,12,9,554
6/12/2018 10:00,6,12,10,566
6/12/2018 11:00,6,12,11,584
6/12/2018 12:00,6,12,12,622
6/12/2018 13:00,6,12,13,661
6/12/2018 14:00,6,12,14,680
6/12/2018 15:00,6,12,15,682
6/12/2018 16:00,6,12,16,658
6/12/2018 17:00,6,12,17,627
6/12/2018 18:00,6,12,18,553
6/12/2018 19:00,6,12,19,516
6/12/2018 20:00,6,12,20,433
6/12/2018 21:00,6,12,21,385
6/12/2018 22:00,6,12,22,358
6/12/2018 23:00,6,12,23,363
6/13/2018 0:00,6,13,0,369
6/13/2018 1:00,6,13,1,357
6/13/2018 2:00,6,13,2,267
6/13/2018 3:00,6,13,3,178
6/13/2018 4:00,6,13,4,92
6/13/2018 5:00,6,13,5,59
6/13/2018 6:00,6,13,6,55
6/13/2018 7:00,6,13,7,46
6/13/2018 8:00,6,13,8,15
6/13/2018 9:00,6,13,9,15
6/13/2018 10:00,6,13,10,23
6/13/2018 11:00,6,13,11,27
6/13/2018 12:00,6,13,12,36
6/13/2018 13:00,6,13,13,64
6/13/2018 14:00,6,13,14,98
6/13/2018 15:00,6,13,15,114
6/13/2018 16:00,6,13,16,126
6/13/2018 17:00,6,13,17,117
6/13/2018 18:00,6,13,18,95
6/13/2018 19:00,6,13,19,104
6/13/2018 20:00,6,13,20,86
6/13/2018 21:00,6,13,21,58
6/13/2018 22:00,6,13,22,57
6/13/2018 23:00,6,13,23,67
6/14/2018 0:00,6,14,0,80
6/14/2018 1:00,6,14,1,81
6/14/2018 2:00,6,14,2,74
6/14/2018 3:00,6,14,3,67
6/14/2018 4:00,6,14,4,66
6/14/2018 5:00,6,14,5,71
6/14/2018 6:00,6,14,6,68
6/14/2018 7:00,6,14,7,84
6/14/2018 8:00,6,14,8,53
6/14/2018 9:00,6,14,9,46
6/14/2018 10:00,6,14,10,73
6/14/2018 11:00,6,14,11,98
6/14/2018 12:00,6,14,12,131
6/14/2018 13:00,6,14,13,175
6/14/2018 14:00,6,14,14,209
6/14/2018 15:00,6,14,15,269
6/14/2018 16:00,6,14,16,301
6/14/2018 17:00,6,14,17,374
6/14/2018 18:00,6,14,18,405
6/14/2018 19:00,6,14,19,396
6/14/2018 20:00,6,14,20,423
6/14/2018 21:00,6,14,21,512
6/14/2018 22:00,6,14,22,569
6/14/2018 23:00,6,14,23,775
6/15/2018 0:00,6,15,0,1009
6/15/2018 1:00,6,15,1,1109
6/15/2018 2:00,6,15,2,1232
6/15/2018 3:00,6,15,3,1289
6/15/2018 4:00,6,15,4,1276
6/15/2018 5:00,6,15,5,1252
6/15/2018 6:00,6,15,6,1222
6/15/2018 7:00,6,15,7,1147
6/15/2018 8:00,6,15,8,1081
6/15/2018 9:00,6,15,9,1069
6/15/2018 10:00,6,15,10,1068
6/15/2018 11:00,6,15,11,1095
6/15/2018 12:00,6,15,12,1136
6/15/2018 13:00,6,15,13,1260
6/15/2018 14:00,6,15,14,1326
6/15/2018 15:00,6,15,15,1352
6/15/2018 16:00,6,15,16,1375
6/15/2018 17:00,6,15,17,1317
6/15/2018 18:00,6,15,18,1274
6/15/2018 19:00,6,15,19,1280
6/15/2018 20:00,6,15,20,1180
6/15/2018 21:00,6,15,21,1088
6/15/2018 22:00,6,15,22,1031
6/15/2018 23:00,6,15,23,1036
6/16/2018 0:00,6,16,0,1127
6/16/2018 1:00,6,16,1,1160
6/16/2018 2:00,6,16,2,1080
6/16/2018 3:00,6,16,3,994
6/16/2018 4:00,6,16,4,959
6/16/2018 5:00,6,16,5,873
6/16/2018 6:00,6,16,6,751
6/16/2018 7:00,6,16,7,474
6/16/2018 8:00,6,16,8,265
6/16/2018 9:00,6,16,9,193
6/16/2018 10:00,6,16,10,268
6/16/2018 11:00,6,16,11,380
6/16/2018 12:00,6,16,12,526
6/16/2018 13:00,6,16,13,618
6/16/2018 14:00,6,16,14,650
6/16/2018 15:00,6,16,15,650
6/16/2018 16:00,6,16,16,583
6/16/2018 17:00,6,16,17,542
6/16/2018 18:00,6,16,18,519
6/16/2018 19:00,6,16,19,493
6/16/2018 20:00,6,16,20,326
6/16/2018 21:00,6,16,21,191
6/16/2018 22:00,6,16,22,147
6/16/2018 23:00,6,16,23,201
6/17/2018 0:00,6,17,0,247
6/17/2018 1:00,6,17,1,262
6/17/2018 2:00,6,17,2,262
6/17/2018 3:00,6,17,3,232
6/17/2018 4:00,6,17,4,172
6/17/2018 5:00,6,17,5,140
6/17/2018 6:00,6,17,6,102
6/17/2018 7:00,6,17,7,59
6/17/2018 8:00,6,17,8,44
6/17/2018 9:00,6,17,9,24
6/17/2018 10:00,6,17,10,15
6/17/2018 11:00,6,17,11,17
6/17/2018 12:00,6,17,12,20
6/17/2018 13:00,6,17,13,29
6/17/2018 14:00,6,17,14,42
6/17/2018 15:00,6,17,15,65
6/17/2018 16:00,6,17,16,110
6/17/2018 17:00,6,17,17,155
6/17/2018 18:00,6,17,18,187
6/17/2018 19:00,6,17,19,200
6/17/2018 20:00,6,17,20,182
6/17/2018 21:00,6,17,21,178
6/17/2018 22:00,6,17,22,220
6/17/2018 23:00,6,17,23,329
6/18/2018 0:00,6,18,0,494
6/18/2018 1:00,6,18,1,668
6/18/2018 2:00,6,18,2,837
6/18/2018 3:00,6,18,3,930
6/18/2018 4:00,6,18,4,986
6/18/2018 5:00,6,18,5,1067
6/18/2018 6:00,6,18,6,1000
6/18/2018 7:00,6,18,7,904
6/18/2018 8:00,6,18,8,729
6/18/2018 9:00,6,18,9,634
6/18/2018 10:00,6,18,10,825
6/18/2018 11:00,6,18,11,889
6/18/2018 12:00,6,18,12,1017
6/18/2018 13:00,6,18,13,1023
6/18/2018 14:00,6,18,14,1101
6/18/2018 15:00,6,18,15,1171
6/18/2018 16:00,6,18,16,1303
6/18/2018 17:00,6,18,17,1294
6/18/2018 18:00,6,18,18,1327
6/18/2018 19:00,6,18,19,1351
6/18/2018 20:00,6,18,20,1329
6/18/2018 21:00,6,18,21,1221
6/18/2018 22:00,6,18,22,1112
6/18/2018 23:00,6,18,23,1054
6/19/2018 0:00,6,19,0,1079
6/19/2018 1:00,6,19,1,1059
6/19/2018 2:00,6,19,2,1096
6/19/2018 3:00,6,19,3,1110
6/19/2018 4:00,6,19,4,1097
6/19/2018 5:00,6,19,5,1030
6/19/2018 6:00,6,19,6,918
6/19/2018 7:00,6,19,7,814
6/19/2018 8:00,6,19,8,753
6/19/2018 9:00,6,19,9,780
6/19/2018 10:00,6,19,10,836
6/19/2018 11:00,6,19,11,940
6/19/2018 12:00,6,19,12,1016
6/19/2018 13:00,6,19,13,1076
6/19/2018 14:00,6,19,14,1095
6/19/2018 15:00,6,19,15,1118
6/19/2018 16:00,6,19,16,1066
6/19/2018 17:00,6,19,17,1063
6/19/2018 18:00,6,19,18,1033
6/19/2018 19:00,6,19,19,1020
6/19/2018 20:00,6,19,20,1081
6/19/2018 21:00,6,19,21,1058
6/19/2018 22:00,6,19,22,1046
6/19/2018 23:00,6,19,23,1123
6/20/2018 0:00,6,20,0,1183
6/20/2018 1:00,6,20,1,1151
6/20/2018 2:00,6,20,2,1396
6/20/2018 3:00,6,20,3,1490
6/20/2018 4:00,6,20,4,1427
6/20/2018 5:00,6,20,5,1376
6/20/2018 6:00,6,20,6,1377
6/20/2018 7:00,6,20,7,1298
6/20/2018 8:00,6,20,8,1256
6/20/2018 9:00,6,20,9,1259
6/20/2018 10:00,6,20,10,1291
6/20/2018 11:00,6,20,11,1326
6/20/2018 12:00,6,20,12,1355
6/20/2018 13:00,6,20,13,1352
6/20/2018 14:00,6,20,14,1395
6/20/2018 15:00,6,20,15,1439
6/20/2018 16:00,6,20,16,1425
6/20/2018 17:00,6,20,17,1405
6/20/2018 18:00,6,20,18,1398
6/20/2018 19:00,6,20,19,1337
6/20/2018 20:00,6,20,20,1253
6/20/2018 21:00,6,20,21,1159
6/20/2018 22:00,6,20,22,1133
6/20/2018 23:00,6,20,23,1097
6/21/2018 0:00,6,21,0,1120
6/21/2018 1:00,6,21,1,1174
6/21/2018 2:00,6,21,2,1158
6/21/2018 3:00,6,21,3,998
6/21/2018 4:00,6,21,4,870
6/21/2018 5:00,6,21,5,644
6/21/2018 6:00,6,21,6,402
6/21/2018 7:00,6,21,7,225
6/21/2018 8:00,6,21,8,145
6/21/2018 9:00,6,21,9,164
6/21/2018 10:00,6,21,10,177
6/21/2018 11:00,6,21,11,205
6/21/2018 12:00,6,21,12,257
6/21/2018 13:00,6,21,13,276
6/21/2018 14:00,6,21,14,278
6/21/2018 15:00,6,21,15,284
6/21/2018 16:00,6,21,16,281
6/21/2018 17:00,6,21,17,279
6/21/2018 18:00,6,21,18,253
6/21/2018 19:00,6,21,19,232
6/21/2018 20:00,6,21,20,233
6/21/2018 21:00,6,21,21,255
6/21/2018 22:00,6,21,22,303
6/21/2018 23:00,6,21,23,383
6/22/2018 0:00,6,22,0,513
6/22/2018 1:00,6,22,1,538
6/22/2018 2:00,6,22,2,605
6/22/2018 3:00,6,22,3,705
6/22/2018 4:00,6,22,4,872
6/22/2018 5:00,6,22,5,1047
6/22/2018 6:00,6,22,6,1124
6/22/2018 7:00,6,22,7,1177
6/22/2018 8:00,6,22,8,1226
6/22/2018 9:00,6,22,9,1281
6/22/2018 10:00,6,22,10,1278
6/22/2018 11:00,6,22,11,1358
6/22/2018 12:00,6,22,12,1410
6/22/2018 13:00,6,22,13,1328
6/22/2018 14:00,6,22,14,1217
6/22/2018 15:00,6,22,15,1237
6/22/2018 16:00,6,22,16,1110
6/22/2018 17:00,6,22,17,993
6/22/2018 18:00,6,22,18,897
6/22/2018 19:00,6,22,19,844
6/22/2018 20:00,6,22,20,846
6/22/2018 21:00,6,22,21,879
6/22/2018 22:00,6,22,22,916
6/22/2018 23:00,6,22,23,880
6/23/2018 0:00,6,23,0,781
6/23/2018 1:00,6,23,1,766
6/23/2018 2:00,6,23,2,829
6/23/2018 3:00,6,23,3,797
6/23/2018 4:00,6,23,4,767
6/23/2018 5:00,6,23,5,671
6/23/2018 6:00,6,23,6,564
6/23/2018 7:00,6,23,7,509
6/23/2018 8:00,6,23,8,484
6/23/2018 9:00,6,23,9,479
6/23/2018 10:00,6,23,10,512
6/23/2018 11:00,6,23,11,577
6/23/2018 12:00,6,23,12,699
6/23/2018 13:00,6,23,13,781
6/23/2018 14:00,6,23,14,813
6/23/2018 15:00,6,23,15,946
6/23/2018 16:00,6,23,16,1037
6/23/2018 17:00,6,23,17,956
6/23/2018 18:00,6,23,18,929
6/23/2018 19:00,6,23,19,902
6/23/2018 20:00,6,23,20,739
6/23/2018 21:00,6,23,21,586
6/23/2018 22:00,6,23,22,598
6/23/2018 23:00,6,23,23,656
6/24/2018 0:00,6,24,0,671
6/24/2018 1:00,6,24,1,593
6/24/2018 2:00,6,24,2,515
6/24/2018 3:00,6,24,3,412
6/24/2018 4:00,6,24,4,354
6/24/2018 5:00,6,24,5,256
6/24/2018 6:00,6,24,6,212
6/24/2018 7:00,6,24,7,147
6/24/2018 8:00,6,24,8,81
6/24/2018 9:00,6,24,9,73
6/24/2018 10:00,6,24,10,91
6/24/2018 11:00,6,24,11,113
6/24/2018 12:00,6,24,12,144
6/24/2018 13:00,6,24,13,176
6/24/2018 14:00,6,24,14,206
6/24/2018 15:00,6,24,15,205
6/24/2018 16:00,6,24,16,179
6/24/2018 17:00,6,24,17,173
6/24/2018 18:00,6,24,18,158
6/24/2018 19:00,6,24,19,147
6/24/2018 20:00,6,24,20,151
6/24/2018 21:00,6,24,21,159
6/24/2018 22:00,6,24,22,188
6/24/2018 23:00,6,24,23,246
6/25/2018 0:00,6,25,0,347
6/25/2018 1:00,6,25,1,426
6/25/2018 2:00,6,25,2,393
6/25/2018 3:00,6,25,3,399
6/25/2018 4:00,6,25,4,417
6/25/2018 5:00,6,25,5,383
6/25/2018 6:00,6,25,6,312
6/25/2018 7:00,6,25,7,238
6/25/2018 8:00,6,25,8,194
6/25/2018 9:00,6,25,9,137
6/25/2018 10:00,6,25,10,89
6/25/2018 11:00,6,25,11,67
6/25/2018 12:00,6,25,12,73
6/25/2018 13:00,6,25,13,91
6/25/2018 14:00,6,25,14,132
6/25/2018 15:00,6,25,15,170
6/25/2018 16:00,6,25,16,202
6/25/2018 17:00,6,25,17,226
6/25/2018 18:00,6,25,18,173
6/25/2018 19:00,6,25,19,126
6/25/2018 20:00,6,25,20,115
6/25/2018 21:00,6,25,21,125
6/25/2018 22:00,6,25,22,170
6/25/2018 23:00,6,25,23,246
6/26/2018 0:00,6,26,0,311
6/26/2018 1:00,6,26,1,434
6/26/2018 2:00,6,26,2,548
6/26/2018 3:00,6,26,3,669
6/26/2018 4:00,6,26,4,701
6/26/2018 5:00,6,26,5,724
6/26/2018 6:00,6,26,6,714
6/26/2018 7:00,6,26,7,549
6/26/2018 8:00,6,26,8,413
6/26/2018 9:00,6,26,9,281
6/26/2018 10:00,6,26,10,199
6/26/2018 11:00,6,26,11,163
6/26/2018 12:00,6,26,12,199
6/26/2018 13:00,6,26,13,262
6/26/2018 14:00,6,26,14,305
6/26/2018 15:00,6,26,15,313
6/26/2018 16:00,6,26,16,331
6/26/2018 17:00,6,26,17,363
6/26/2018 18:00,6,26,18,382
6/26/2018 19:00,6,26,19,398
6/26/2018 20:00,6,26,20,422
6/26/2018 21:00,6,26,21,469
6/26/2018 22:00,6,26,22,577
6/26/2018 23:00,6,26,23,763
6/27/2018 0:00,6,27,0,976
6/27/2018 1:00,6,27,1,1106
6/27/2018 2:00,6,27,2,1113
6/27/2018 3:00,6,27,3,1158
6/27/2018 4:00,6,27,4,1191
6/27/2018 5:00,6,27,5,1110
6/27/2018 6:00,6,27,6,902
6/27/2018 7:00,6,27,7,699
6/27/2018 8:00,6,27,8,581
6/27/2018 9:00,6,27,9,535
6/27/2018 10:00,6,27,10,549
6/27/2018 11:00,6,27,11,592
6/27/2018 12:00,6,27,12,622
6/27/2018 13:00,6,27,13,671
6/27/2018 14:00,6,27,14,693
6/27/2018 15:00,6,27,15,688
6/27/2018 16:00,6,27,16,695
6/27/2018 17:00,6,27,17,648
6/27/2018 18:00,6,27,18,551
6/27/2018 19:00,6,27,19,436
6/27/2018 20:00,6,27,20,359
6/27/2018 21:00,6,27,21,290
6/27/2018 22:00,6,27,22,249
6/27/2018 23:00,6,27,23,303
6/28/2018 0:00,6,28,0,398
6/28/2018 1:00,6,28,1,497
6/28/2018 2:00,6,28,2,558
6/28/2018 3:00,6,28,3,662
6/28/2018 4:00,6,28,4,641
6/28/2018 5:00,6,28,5,611
6/28/2018 6:00,6,28,6,545
6/28/2018 7:00,6,28,7,502
6/28/2018 8:00,6,28,8,464
6/28/2018 9:00,6,28,9,375
6/28/2018 10:00,6,28,10,283
6/28/2018 11:00,6,28,11,282
6/28/2018 12:00,6,28,12,259
6/28/2018 13:00,6,28,13,299
6/28/2018 14:00,6,28,14,304
6/28/2018 15:00,6,28,15,314
6/28/2018 16:00,6,28,16,286
6/28/2018 17:00,6,28,17,241
6/28/2018 18:00,6,28,18,191
6/28/2018 19:00,6,28,19,197
6/28/2018 20:00,6,28,20,218
6/28/2018 21:00,6,28,21,315
6/28/2018 22:00,6,28,22,423
6/28/2018 23:00,6,28,23,412
6/29/2018 0:00,6,29,0,346
6/29/2018 1:00,6,29,1,407
6/29/2018 2:00,6,29,2,546
6/29/2018 3:00,6,29,3,631
6/29/2018 4:00,6,29,4,777
6/29/2018 5:00,6,29,5,1010
6/29/2018 6:00,6,29,6,1127
6/29/2018 7:00,6,29,7,1240
6/29/2018 8:00,6,29,8,1307
6/29/2018 9:00,6,29,9,1410
6/29/2018 10:00,6,29,10,1548
6/29/2018 11:00,6,29,11,1625
6/29/2018 12:00,6,29,12,1665
6/29/2018 13:00,6,29,13,1681
6/29/2018 14:00,6,29,14,1711
6/29/2018 15:00,6,29,15,1718
6/29/2018 16:00,6,29,16,1671
6/29/2018 17:00,6,29,17,1660
6/29/2018 18:00,6,29,18,1603
6/29/2018 19:00,6,29,19,1606
6/29/2018 20:00,6,29,20,1569
6/29/2018 21:00,6,29,21,1468
6/29/2018 22:00,6,29,22,1338
6/29/2018 23:00,6,29,23,1291
6/30/2018 0:00,6,30,0,1387
6/30/2018 1:00,6,30,1,1556
6/30/2018 2:00,6,30,2,1624
6/30/2018 3:00,6,30,3,1608
6/30/2018 4:00,6,30,4,1615
6/30/2018 5:00,6,30,5,1523
6/30/2018 6:00,6,30,6,1320
6/30/2018 7:00,6,30,7,1137
6/30/2018 8:00,6,30,8,1113
6/30/2018 9:00,6,30,9,1112
6/30/2018 10:00,6,30,10,1162
6/30/2018 11:00,6,30,11,1246
6/30/2018 12:00,6,30,12,1245
6/30/2018 13:00,6,30,13,1196
6/30/2018 14:00,6,30,14,1123
6/30/2018 15:00,6,30,15,1137
6/30/2018 16:00,6,30,16,1123
6/30/2018 17:00,6,30,17,1079
6/30/2018 18:00,6,30,18,972
6/30/2018 19:00,6,30,19,823
6/30/2018 20:00,6,30,20,686
6/30/2018 21:00,6,30,21,554
6/30/2018 22:00,6,30,22,432
6/30/2018 23:00,6,30,23,402
7/1/2018 0:00,7,1,0,473
7/1/2018 1:00,7,1,1,578
7/1/2018 2:00,7,1,2,643
7/1/2018 3:00,7,1,3,629
7/1/2018 4:00,7,1,4,612
7/1/2018 5:00,7,1,5,588
7/1/2018 6:00,7,1,6,503
7/1/2018 7:00,7,1,7,343
7/1/2018 8:00,7,1,8,186
7/1/2018 9:00,7,1,9,177
7/1/2018 10:00,7,1,10,270
7/1/2018 11:00,7,1,11,394
7/1/2018 12:00,7,1,12,450
7/1/2018 13:00,7,1,13,488
7/1/2018 14:00,7,1,14,532
7/1/2018 15:00,7,1,15,575
7/1/2018 16:00,7,1,16,581
7/1/2018 17:00,7,1,17,583
7/1/2018 18:00,7,1,18,572
7/1/2018 19:00,7,1,19,540
