time,p:1,q :1,timeStamp,CorrectP
48.437,1325853.261,-629264.7769,,1325853.261
48.438,1325373.276,-629114.4721,,1325373.276
48.439,1324893.643,-628963.763,,1324893.643
48.44,1324414.428,-628812.6937,,1324414.428
48.441,1323935.704,-628661.2953,,1323935.704
48.442,1323457.549,-628509.5841,,1323457.549
48.443,1322980.042,-628357.5615,,1322980.042
48.444,1322503.251,-628205.2163,,1322503.251
48.445,1322027.238,-628052.5277,,1322027.238
48.446,1321552.047,-627899.4707,,1321552.047
48.447,1321077.709,-627746.0207,,1321077.709
48.448,1320604.239,-627592.1589,,1320604.239
48.449,1320131.643,-627437.8762,,1320131.643
48.45,1319659.918,-627283.176,,1319659.918
48.451,1319189.06,-627128.0752,,1319189.06
48.452,1318719.066,-626972.6034,,1318719.066
48.453,1318249.943,-626816.8003,,1318249.943
48.454,1317781.708,-626660.7121,,1317781.708
48.455,1317314.389,-626504.3872,,1317314.389
48.456,1316848.03,-626347.8708,,1316848.03
48.457,1316382.684,-626191.2015,,1316382.684
48.458,1315918.415,-626034.4077,,1315918.415
48.459,1315455.288,-625877.5057,,1315455.288
48.46,1314993.37,-625720.5,,1314993.37
48.461,1314532.722,-625563.3841,,1314532.722
48.462,1314073.395,-625406.1437,,1314073.395
48.463,1313615.431,-625248.7605,,1313615.431
48.464,1313158.859,-625091.2161,,1313158.859
48.465,1312703.694,-624933.4961,,1312703.694
48.466,1312249.946,-624775.5941,,1312249.946
48.467,1311797.614,-624617.5131,,1311797.614
48.468,1311346.697,-624459.2674,,1311346.697
48.469,1310897.196,-624300.8815,,1310897.196
48.47,1310449.117,-624142.3884,,1310449.117
48.471,1310002.475,-623983.827,,1310002.475
48.472,1309557.295,-623825.2378,,1309557.295
48.473,1309113.613,-623666.6596,,1309113.613
48.474,1308671.473,-623508.126,,1308671.473
48.475,1308230.927,-623349.6624,,1308230.927
48.476,1307792.032,-623191.2848,,1307792.032
48.477,1307354.843,-623032.9992,,1307354.843
48.478,1306919.411,-622874.8027,,1306919.411
48.479,1306485.782,-622716.6859,,1306485.782
48.48,1306053.991,-622558.6352,,1306053.991
48.481,1305624.065,-622400.6372,,1305624.065
48.482,1305196.019,-622242.681,,1305196.019
48.483,1304769.862,-622084.7619,,1304769.862
48.484,1304345.596,-621926.8828,,1304345.596
48.485,1303923.222,-621769.0555,,1303923.222
48.486,1303502.741,-621611.3004,,1303502.741
48.487,1303084.159,-621453.6449,,1303084.159
48.488,1302667.488,-621296.1212,,1302667.488
48.489,1302252.748,-621138.7634,,1302252.748
48.49,1301839.969,-620981.6046,,1301839.969
48.491,1301429.187,-620824.6737,,1301429.187
48.492,1301020.445,-620667.9933,,1301020.445
48.493,1300613.788,-620511.5784,,1300613.788
48.494,1300209.262,-620355.4358,,1300209.262
48.495,1299806.911,-620199.5651,,1299806.911
48.496,1299406.773,-620043.96,,1299406.773
48.497,1299008.877,-619888.611,,1299008.877
48.498,1298613.246,-619733.5079,,1298613.246
48.499,1298219.896,-619578.6428,,1298219.896
48.5,1297828.832,-619424.012,,1297828.832
48.501,1297439.853,-619269.5705,,1297439.853
48.502,1297052.754,-619115.2949,,1297052.754
48.503,1296667.551,-618961.2206,,1296667.551
48.504,1296284.264,-618807.3838,,1296284.264
48.505,1295902.926,-618653.8174,,1295902.926
48.506,1295523.575,-618500.5486,,1295523.575
48.507,1295146.258,-618347.5965,,1295146.258
48.508,1294771.021,-618194.9711,,1294771.021
48.509,1294397.91,-618042.6733,,1294397.91
48.51,1294026.965,-617890.6969,,1294026.965
48.511,1293658.22,-617739.0303,,1293658.22
48.512,1293291.7,-617587.6595,,1293291.7
48.513,1292927.421,-617436.5714,,1292927.421
48.514,1292565.39,-617285.7569,,1292565.39
48.515,1292205.607,-617135.213,,1292205.607
48.516,1291848.068,-616984.9442,,1291848.068
48.517,1291492.77,-616834.9632,,1291492.77
48.518,1291139.71,-616685.2902,,1291139.71
48.519,1290788.891,-616535.9512,,1290788.891
48.52,1290440.321,-616386.9755,,1290440.321
48.521,1290094.019,-616238.3932,,1290094.019
48.522,1289750.008,-616090.2322,,1289750.008
48.523,1289408.32,-615942.5158,,1289408.32
48.524,1289068.99,-615795.261,,1289068.99
48.525,1288732.056,-615648.4773,,1288732.056
48.526,1288397.554,-615502.1669,,1288397.554
48.527,1288065.519,-615356.3261,,1288065.519
48.528,1287735.976,-615210.9462,,1287735.976
48.529,1287408.946,-615066.0167,,1287408.946
48.53,1287084.443,-614921.5275,,1287084.443
48.531,1286762.471,-614777.471,,1286762.471
48.532,1286443.031,-614633.8449,,1286443.031
48.533,1286126.119,-614490.6526,,1286126.119
48.534,1285811.731,-614347.9042,,1285811.731
48.535,1285499.863,-614205.6159,,1285499.863
48.536,1285190.516,-614063.8089,,1285190.516
48.537,1284883.696,-613922.5071,,1284883.696
48.538,1284579.415,-613781.7355,,1284579.415
48.539,1284277.69,-613641.5174,,1284277.69
48.54,1283978.545,-613501.8725,,1283978.545
48.541,1283682.008,-613362.8157,,1283682.008
48.542,1283388.107,-613224.3556,,1283388.107
48.543,1283096.871,-613086.4951,,1283096.871
48.544,1282808.326,-612949.2318,,1282808.326
48.545,1282522.493,-612812.5596,,1282522.493
48.546,1282239.387,-612676.4701,,1282239.387
48.547,1281959.018,-612540.9553,,1281959.018
48.548,1281681.389,-612406.0091,,1281681.389
48.549,1281406.499,-612271.6293,,1281406.499
48.55,1281134.344,-612137.8183,,1281134.344
48.551,1280864.918,-612004.5839,,1280864.918
48.552,1280598.216,-611871.939,,1280598.216
48.553,1280334.236,-611739.9005,,1280334.236
48.554,1280072.981,-611608.4878,,1280072.981
48.555,1279814.458,-611477.7214,,1279814.458
48.556,1279558.679,-611347.6203,,1279558.679
48.557,1279305.66,-611218.2013,,1279305.66
48.558,1279055.421,-611089.4768,,1279055.421
48.559,1278807.983,-610961.4546,,1278807.983
48.56,1278563.368,-610834.1375,,1278563.368
48.561,1278321.594,-610707.5241,,1278321.594
48.562,1278082.676,-610581.6096,,1278082.676
48.563,1277846.626,-610456.3876,,1277846.626
48.564,1277613.448,-610331.8512,,1277613.448
48.565,1277383.144,-610207.9954,,1277383.144
48.566,1277155.711,-610084.8178,,1277155.711
48.567,1276931.142,-609962.32,,1276931.142
48.568,1276709.432,-609840.5078,,1276709.432
48.569,1276490.572,-609719.3911,,1276490.572
48.57,1276274.559,-609598.9832,,1276274.559
48.571,1276061.391,-609479.2996,,1276061.391
48.572,1275851.071,-609360.3567,,1275851.071
48.573,1275643.605,-609242.1701,,1275643.605
48.574,1275439.004,-609124.7534,,1275439.004
48.575,1275237.28,-609008.117,,1275237.28
48.576,1275038.448,-608892.2673,,1275038.448
48.577,1274842.522,-608777.207,,1274842.522
48.578,1274649.515,-608662.935,,1274649.515
48.579,1274459.436,-608549.4475,,1274459.436
48.58,1274272.291,-608436.7389,,1274272.291
48.581,1274088.082,-608324.8037,,1274088.082
48.582,1273906.808,-608213.6371,,1273906.808
48.583,1273728.462,-608103.2367,,1273728.462
48.584,1273553.038,-607993.603,,1273553.038
48.585,1273380.526,-607884.7402,,1273380.526
48.586,1273210.917,-607776.6555,,1273210.917
48.587,1273044.205,-607669.3591,,1273044.205
48.588,1272880.384,-607562.8631,,1272880.384
48.589,1272719.453,-607457.1804,,1272719.453
48.59,1272561.413,-607352.3234,,1272561.413
48.591,1272406.27,-607248.3029,,1272406.27
48.592,1272254.029,-607145.1273,,1272254.029
48.593,1272104.699,-607042.8018,,1272104.699
48.594,1271958.289,-606941.3284,,1271958.289
48.595,1271814.803,-606840.706,,1271814.803
48.596,1271674.248,-606740.9312,,1271674.248
48.597,1271536.625,-606641.9994,,1271536.625
48.598,1271401.933,-606543.9053,,1271401.933
48.599,1271270.165,-606446.6445,,1271270.165
48.6,1271141.315,-606350.2144,,1271141.315
48.601,1271008.104,-606252.9786,,1271008.104
48.602,1270863.388,-606153.8082,,1270863.388
48.603,1270707.571,-606053.3688,,1270707.571
48.604,1270541.287,-605952.1353,,1270541.287
48.605,1270365.316,-605850.3342,,1270365.316
48.606,1270180.49,-605747.9204,,1270180.49
48.607,1269987.583,-605644.5904,,1269987.583
48.608,1269787.223,-605539.8287,,1269787.223
48.609,1269579.817,-605432.9821,,1269579.817
48.61,1269365.508,-605323.3493,,1269365.508
48.611,1269144.175,-605210.2757,,1269144.175
48.612,1268915.46,-605093.239,,1268915.46
48.613,1268678.828,-604971.9157,,1268678.828
48.614,1268433.65,-604846.2199,,1268433.65
48.615,1268179.295,-604716.3095,,1268179.295
48.616,1267915.223,-604582.5604,,1267915.223
48.617,1267641.061,-604445.5126,,1267641.061
48.618,1267356.654,-604305.7959,,1267356.654
48.619,1267062.09,-604164.0457,,1267062.09
48.62,1266757.689,-604020.8202,,1266757.689
48.621,1266443.966,-603876.5294,,1266443.966
48.622,1266121.56,-603731.3861,,1266121.56
48.623,1265791.164,-603585.3834,,1265791.164
48.624,1265453.431,-603438.3025,,1265453.431
48.625,1265108.904,-603289.7473,,1265108.904
48.626,1264757.95,-603139.2028,,1264757.95
48.627,1264400.728,-602986.1066,,1264400.728
48.628,1264037.18,-602829.926,,1264037.18
48.629,1263667.052,-602670.2284,,1263667.052
48.63,1263289.939,-602506.7375,,1263289.939
48.631,1262905.353,-602339.3672,,1262905.353
48.632,1262512.799,-602168.2301,,1262512.799
48.633,1262111.842,-601993.6186,,1262111.842
48.634,1261702.182,-601815.9644,,1261702.182
48.635,1261283.688,-601635.7786,,1261283.688
48.636,1260856.428,-601453.585,,1260856.428
48.637,1260420.659,-601269.8516,,1260420.659
48.638,1259976.799,-601084.9318,,1259976.799
48.639,1259525.377,-600899.0229,,1259525.377
48.64,1259066.969,-600712.1446,,1259066.969
48.641,1258602.128,-600524.143,,1258602.128
48.642,1258131.324,-600334.7167,,1258131.324
48.643,1257654.887,-600143.4617,,1257654.887
48.644,1257172.984,-599949.929,,1257172.984
48.645,1256685.602,-599753.6866,,1256685.602
48.646,1256192.568,-599554.3781,,1256192.568
48.647,1255693.581,-599351.7695,,1255693.581
48.648,1255188.267,-599145.7787,,1255188.267
48.649,1254676.239,-598936.4853,,1254676.239
48.65,1254157.153,-598724.117,,1254157.153
48.651,1253630.768,-598509.0191,,1253630.768
48.652,1253096.978,-598291.6071,,1253096.978
48.653,1252555.837,-598072.3126,,1252555.837
48.654,1252007.553,-597851.5283,,1252007.553
48.655,1251452.47,-597629.5584,,1251452.47
48.656,1250891.025,-597406.5835,,1250891.025
48.657,1250323.699,-597182.6414,,1250323.699
48.658,1249750.962,-596957.6276,,1249750.962
48.659,1249173.218,-596731.3151,,1249173.218
48.66,1248590.768,-596503.3889,,1248590.768
48.661,1248003.776,-596273.492,,1248003.776
48.662,1247412.264,-596041.2758,,1247412.264
48.663,1246816.12,-595806.4479,,1246816.12
48.664,1246215.125,-595568.8117,,1246215.125
48.665,1245608.997,-595328.2916,,1245608.997
48.666,1244997.436,-595084.9433,,1244997.436
48.667,1244380.173,-594838.9446,,1244380.173
48.668,1243757.016,-594590.5717,,1243757.016
48.669,1243127.883,-594340.1626,,1243127.883
48.67,1242492.819,-594088.0737,,1242492.819
48.671,1241851.994,-593834.6338,,1241851.994
48.672,1241205.692,-593580.1049,,1241205.692
48.673,1240554.275,-593324.6505,,1240554.275
48.674,1239898.147,-593068.3199,,1239898.147
48.675,1239237.707,-592811.0459,,1239237.707
48.676,1238573.306,-592552.6594,,1238573.306
48.677,1237905.212,-592292.9166,,1237905.212
48.678,1237233.586,-592031.535,,1237233.586
48.679,1236558.473,-591768.2345,,1236558.473
48.68,1235879.808,-591502.7764,,1235879.808
48.681,1235197.437,-591234.9964,,1235197.437
48.682,1234511.148,-590964.827,,1234511.148
48.683,1233820.713,-590692.3066,,1233820.713
48.684,1233125.923,-590417.5741,,1233125.923
48.685,1232426.631,-590140.851,,1232426.631
48.686,1231722.771,-589862.4125,,1231722.771
48.687,1231014.383,-589582.5524,,1231014.383
48.688,1230301.609,-589301.5469,,1230301.609
48.689,1229584.684,-589019.6204,,1229584.684
48.69,1228863.909,-588736.9205,,1228863.909
48.691,1228139.625,-588453.5023,,1228139.625
48.692,1227412.17,-588169.3266,,1227412.17
48.693,1226681.848,-587884.2693,,1226681.848
48.694,1225948.899,-587598.1429,,1225948.899
48.695,1225213.477,-587310.7253,,1225213.477
48.696,1224475.642,-587021.7921,,1224475.642
48.697,1223735.363,-586731.1493,,1223735.363
48.698,1222992.536,-586438.6608,,1222992.536
48.699,1222247.006,-586144.2671,,1222247.006
48.7,1221498.601,-585847.9945,,1221498.601
48.701,1220743.996,-585549.2737,,1220743.996
48.702,1219979.973,-585247.8247,,1219979.973
48.703,1219206.669,-584944.1589,,1219206.669
48.704,1218424.399,-584638.7215,,1218424.399
48.705,1217633.625,-584331.8373,,1217633.625
48.706,1216834.906,-584023.6734,,1216834.906
48.707,1216028.829,-583714.2246,,1216028.829
48.708,1215215.947,-583403.3209,,1215215.947
48.709,1214396.719,-583090.657,,1214396.719
48.71,1213571.466,-582775.8391,,1213571.466
48.711,1212740.341,-582458.4419,,1212740.341
48.712,1211903.327,-582138.0688,,1211903.327
48.713,1211060.258,-581814.4062,,1211060.258
48.714,1210210.854,-581487.2666,,1210210.854
48.715,1209354.776,-581156.613,,1209354.776
48.716,1208491.683,-580822.5635,,1208491.683
48.717,1207621.292,-580485.3755,,1207621.292
48.718,1206743.423,-580145.4109,,1206743.423
48.719,1205858.036,-579803.0901,,1205858.036
48.72,1204965.246,-579458.8378,,1204965.246
48.721,1204065.315,-579113.0302,,1204065.315
48.722,1203158.625,-578765.9504,,1203158.625
48.723,1202245.643,-578417.7562,,1202245.643
48.724,1201326.865,-578068.466,,1201326.865
48.725,1200402.766,-577717.9629,,1200402.766
48.726,1199473.748,-577366.0168,,1199473.748
48.727,1198540.103,-577012.3213,,1198540.103
48.728,1197601.99,-576656.5386,,1197601.99
48.729,1196659.431,-576298.3492,,1196659.431
48.73,1195712.321,-575937.4959,,1195712.321
48.731,1194760.463,-575573.8208,,1194760.463
48.732,1193803.602,-575207.2863,,1193803.602
48.733,1192841.48,-574837.9811,,1192841.48
48.734,1191873.879,-574466.1087,,1191873.879
48.735,1190900.662,-574091.9617,,1190900.662
48.736,1189921.802,-573715.884,,1189921.802
48.737,1188937.397,-573338.2282,,1188937.397
48.738,1187947.664,-572959.3122,,1187947.664
48.739,1186952.926,-572579.3818,,1186952.926
48.74,1185953.571,-572198.5836,,1185953.571
48.741,1184950.02,-571816.9514,,1184950.02
48.742,1183942.68,-571434.4084,,1183942.68
48.743,1182931.903,-571050.7833,,1182931.903
48.744,1181917.954,-570665.8389,,1181917.954
48.745,1180900.994,-570279.3084,,1180900.994
48.746,1179881.068,-569890.9351,,1179881.068
48.747,1178858.12,-569500.5092,,1178858.12
48.748,1177832.014,-569107.8985,,1177832.014
48.749,1176802.565,-568713.067,,1176802.565
48.75,1175769.579,-568316.0812,,1175769.579
48.751,1174732.891,-567917.1024,,1174732.891
48.752,1173692.398,-567516.3667,,1173692.398
48.753,1172648.086,-567114.1557,,1172648.086
48.754,1171600.04,-566710.7621,,1171600.04
48.755,1170548.442,-566306.454,,1170548.442
48.756,1169493.561,-565901.4442,,1169493.561
48.757,1168435.725,-565495.8668,,1168435.725
48.758,1167375.291,-565089.7652,,1167375.291
48.759,1166312.606,-564683.0922,,1166312.606
48.76,1165247.979,-564275.7219,,1165247.979
48.761,1164181.65,-563867.4719,,1164181.65
48.762,1163113.773,-563458.1323,,1163113.773
48.763,1162044.413,-563047.4976,,1162044.413
48.764,1160973.546,-562635.3974,,1160973.546
48.765,1159901.083,-562221.7215,,1159901.083
48.766,1158826.894,-561806.4366,,1158826.894
48.767,1157750.836,-561389.5924,,1157750.836
48.768,1156672.785,-560971.3168,,1156672.785
48.769,1155592.667,-560551.8003,,1155592.667
48.77,1154510.476,-560131.2734,,1154510.476
48.771,1153426.287,-559709.9787,,1153426.287
48.772,1152340.254,-559288.1421,,1152340.254
48.773,1151252.602,-558865.9468,,1151252.602
48.774,1150163.608,-558443.5142,,1150163.608
48.775,1149073.574,-558020.8927,,1149073.574
48.776,1147982.797,-557598.0564,,1147982.797
48.777,1146891.547,-557174.9143,,1146891.547
48.778,1145800.037,-556751.3269,,1145800.037
48.779,1144708.415,-556327.1298,,1144708.415
48.78,1143616.754,-555902.1591,,1143616.754
48.781,1142525.056,-555476.2765,,1142525.056
48.782,1141433.268,-555049.3908,,1141433.268
48.783,1140341.297,-554621.4717,,1140341.297
48.784,1139249.041,-554192.5562,,1139249.041
48.785,1138156.411,-553762.7454,,1138156.411
48.786,1137063.353,-553332.1931,,1137063.353
48.787,1135969.867,-552901.0877,,1135969.867
48.788,1134876.021,-552469.63,,1134876.021
48.789,1133781.943,-552038.0096,,1133781.943
48.79,1132687.823,-551606.3839,,1132687.823
48.791,1131593.894,-551174.8615,,1131593.894
48.792,1130500.41,-550743.4921,,1130500.41
48.793,1129407.626,-550312.2651,,1129407.626
48.794,1128315.774,-549881.1158,,1128315.774
48.795,1127225.046,-549449.9384,,1127225.046
48.796,1126135.578,-549018.6043,,1126135.578
48.797,1125047.447,-548586.983,,1125047.447
48.798,1123960.671,-548154.9628,,1123960.671
48.799,1122875.221,-547722.4681,,1122875.221
48.8,1121791.036,-547289.4717,,1121791.036
48.801,1120668.737,-546848.414,,1120668.737
48.802,1119469.788,-546394.5017,,1119469.788
48.803,1118196.501,-545931.3837,,1118196.501
48.804,1116852.413,-545461.6708,,1116852.413
48.805,1115441.845,-544986.626,,1115441.845
48.806,1113969.354,-544506.0408,,1113969.354
48.807,1112439.176,-544018.3092,,1112439.176
48.808,1110854.724,-543520.6837,,1110854.724
48.809,1109218.207,-543009.6768,,1109218.207
48.81,1107530.415,-542481.5503,,1107530.415
48.811,1105790.699,-541932.8266,,1105790.699
48.812,1103997.141,-541360.7533,,1103997.141
48.813,1102146.888,-540763.6614,,1102146.888
48.814,1100236.601,-540141.173,,1100236.601
48.815,1098262.955,-539494.2336,,1098262.955
48.816,1096223.132,-538824.9699,,1096223.132
48.817,1094115.228,-538136.396,,1094115.228
48.818,1091938.536,-537432.0101,,1091938.536
48.819,1089693.659,-536715.3371,,1089693.659
48.82,1087382.451,-535989.4801,,1087382.451
48.821,1085007.796,-535256.7383,,1085007.796
48.822,1082573.253,-534518.34,,1082573.253
48.823,1080082.626,-533774.3243,,1080082.626
48.824,1077539.504,-533023.5826,,1077539.504
48.825,1074946.853,-532264.05,,1074946.853
48.826,1072306.688,-531493.0195,,1072306.688
48.827,1069619.886,-530707.5323,,1069619.886
48.828,1066886.152,-529904.7932,,1066886.152
48.829,1064104.143,-529082.5542,,1064104.143
48.83,1061271.72,-528239.417,,1061271.72
48.831,1058386.31,-527375.0167,,1058386.31
48.832,1055445.306,-526490.0651,,1055445.306
48.833,1052446.47,-525586.2518,,1052446.47
48.834,1049388.276,-524666.0183,,1049388.276
48.835,1046270.146,-523732.2401,,1046270.146
48.836,1043092.561,-522787.8583,,1043092.561
48.837,1039857.03,-521835.5126,,1039857.03
48.838,1036565.922,-520877.2228,,1036565.922
48.839,1033222.186,-519914.1601,,1033222.186
48.84,1029829.011,-518946.5359,,1029829.011
48.841,1026389.452,-517973.6197,,1026389.452
48.842,1022906.092,-516993.8814,,1022906.092
48.843,1019380.767,-516005.2349,,1019380.767
48.844,1015814.403,-515005.3503,,1015814.403
48.845,1012206.972,-513991.9899,,1012206.972
48.846,1008557.579,-512963.3244,,1008557.579
48.847,1004864.66,-511918.1883,,1004864.66
48.848,1001126.261,-510856.2412,,1001126.261
48.849,997340.3695,-509778.0174,,997340.3695
48.85,993505.2343,-508684.8586,,993505.2343
48.851,989619.6545,-507578.7423,,989619.6545
48.852,985683.1829,-506462.0313,,985683.1829
48.853,981696.2264,-505337.1778,,981696.2264
48.854,977660.0328,-504206.4235,,977660.0328
48.855,973576.5654,-503071.5348,,973576.5654
48.856,969448.2882,-501933.6071,,969448.2882
48.857,965277.8893,-500792.962,,965277.8893
48.858,961067.9822,-499649.1496,,961067.9822
48.859,956820.8245,-498501.0517,,956820.8245
48.86,952538.09,-497347.0711,,952538.09
48.861,948220.7242,-496185.3795,,948220.7242
