time,p:1,timeStamp
22.528,35311.56575,
22.529,34208.76422,
22.53,33111.90396,
22.531,32019.60844,
22.532,30930.26638,
22.533,29842.26137,
22.534,28754.19627,
22.535,27665.08348,
22.536,26574.47605,
22.537,25482.5248,
22.538,24389.95471,
22.539,23297.96626,
22.54,22208.0763,
22.541,21121.92112,
22.542,20041.04824,
22.543,18966.72514,
22.544,17899.78927,
22.545,16840.55839,
22.546,15788.81167,
22.547,14743.84204,
22.548,13704.57135,
22.549,12669.71159,
22.55,11637.94985,
22.551,10608.13193,
22.552,9579.414672,
22.553,8551.401641,
22.554,7524.162033,
22.555,6498.240322,
22.556,5474.577419,
22.557,4454.386321,
22.558,3438.994877,
22.559,2429.676855,
22.56,1427.494571,
22.561,433.1728134,
22.562,-552.9796759,
22.563,-1531.091891,
22.564,-2501.694399,
22.565,-3465.630785,
22.566,-4423.930388,
22.567,-5377.659507,
22.568,-6327.771628,
22.569,-7274.976216,
22.57,-8219.642684,
22.571,-9161.752073,
22.572,-10100.90073,
22.573,-11036.35529,
22.574,-11967.14941,
22.575,-12892.2093,
22.576,-13810.49005,
22.577,-14721.10564,
22.578,-15623.37957,
22.579,-16517.14011,
22.58,-17402.3972,
22.581,-18279.548,
22.582,-19149.24862,
22.583,-20012.31971,
22.584,-20869.62581,
22.585,-21721.95218,
22.586,-22569.90108,
22.587,-23413.80539,
22.588,-24253.68648,
22.589,-25089.25262,
22.59,-25919.93882,
22.591,-26744.98183,
22.592,-27563.51954,
22.593,-28374.70117,
22.594,-29177.79339,
22.595,-29972.26836,
22.596,-30757.86408,
22.597,-31534.60166,
22.598,-32302.77782,
22.599,-33062.90936,
22.6,-33815.65493,
22.601,-34562.42459,
22.602,-35304.54715,
22.603,-36042.4747,
22.604,-36776.4335,
22.605,-37506.39465,
22.606,-38232.07863,
22.607,-38952.99299,
22.608,-39668.49731,
22.609,-40377.88622,
22.61,-41080.47908,
22.611,-41775.7042,
22.612,-42463.16681,
22.613,-43142.69219,
22.614,-43814.33869,
22.615,-44478.37988,
22.616,-45135.25886,
22.617,-45785.52134,
22.618,-46429.73691,
22.619,-47068.41918,
22.62,-47701.95541,
22.621,-48330.55441,
22.622,-48954.21952,
22.623,-49572.74933,
22.624,-50185.76546,
22.625,-50792.76323,
22.626,-51393.17763,
22.627,-51986.45594,
22.628,-52572.12699,
22.629,-53149.8578,
22.63,-53719.49155,
22.631,-54281.06017,
22.632,-54834.77303,
22.633,-55380.98197,
22.634,-55920.12865,
22.635,-56452.68137,
22.636,-56979.07001,
22.637,-57499.62778,
22.638,-58014.54708,
22.639,-58523.85519,
22.64,-59027.4123,
22.641,-59524.93211,
22.642,-60016.02068,
22.643,-60500.22916,
22.644,-60977.11227,
22.645,-61446.28519,
22.646,-61907.471,
22.647,-62360.53295,
22.648,-62805.4876,
22.649,-63242.49709,
22.65,-63671.84313,
22.651,-64093.88549,
22.652,-64509.01144,
22.653,-64917.58284,
22.654,-65319.88795,
22.655,-65716.10422,
22.656,-66106.27666,
22.657,-66490.31432,
22.658,-66868.00484,
22.659,-67239.04474,
22.66,-67603.08108,
22.661,-67959.75877,
22.662,-68308.76699,
22.663,-68649.87883,
22.664,-68982.97893,
22.665,-69308.07584,
22.666,-69625.29779,
22.667,-69934.87294,
22.668,-70237.09689,
22.669,-70532.29228,
22.67,-70820.76582,
22.671,-71102.76855,
22.672,-71378.46453,
22.673,-71647.91177,
22.674,-71911.05776,
22.675,-72167.74969,
22.676,-72417.75779,
22.677,-72660.80833,
22.678,-72896.62163,
22.679,-73124.95007,
22.68,-73345.61101,
22.681,-73558.51042,
22.682,-73763.65432,
22.683,-73961.14683,
22.684,-74151.17539,
22.685,-74333.98546,
22.686,-74509.84819,
22.687,-74679.02567,
22.688,-74841.73808,
22.689,-74998.13768,
22.69,-75148.29187,
22.691,-75292.17836,
22.692,-75429.6923,
22.693,-75560.66084,
22.694,-75684.87871,
22.695,-75802.1304,
22.696,-75912.22012,
22.697,-76015.00509,
22.698,-76110.41165,
22.699,-76198.44672,
22.7,-76279.19737,
22.701,-76351.81251,
22.702,-76415.53203,
22.703,-76470.67009,
22.704,-76517.55705,
22.705,-76556.49925,
22.706,-76587.74309,
22.707,-76611.44793,
22.708,-76627.67116,
22.709,-76636.36725,
22.71,-76637.40043,
22.711,-76630.56899,
22.712,-76615.63787,
22.713,-76592.37485,
22.714,-76560.58559,
22.715,-76520.14289,
22.716,-76471.0065,
22.717,-76413.23099,
22.718,-76346.96104,
22.719,-76272.41505,
22.72,-76189.85942,
22.721,-76099.57728,
22.722,-76001.83579,
22.723,-75896.85644,
22.724,-75784.79214,
22.725,-75665.71396,
22.726,-75539.60912,
22.727,-75406.39008,
22.728,-75265.91338,
22.729,-75118.00543,
22.73,-74962.49175,
22.731,-74799.22563,
22.732,-74628.11257,
22.733,-74449.12721,
22.734,-74262.32086,
22.735,-74067.8188,
22.736,-73865.80788,
22.737,-73656.51644,
22.738,-73440.18925,
22.739,-73217.06097,
22.74,-72987.33167,
22.741,-72751.14747,
22.742,-72508.58896,
22.743,-72259.66845,
22.744,-72004.33645,
22.745,-71742.49618,
22.746,-71474.02393,
22.747,-71198.79267,
22.748,-70916.69546,
22.749,-70627.66574,
22.75,-70331.69185,
22.751,-70028.82398,
22.752,-69719.1729,
22.753,-69402.90069,
22.754,-69080.20508,
22.755,-68751.2994,
22.756,-68416.39109,
22.757,-68075.66151,
22.758,-67729.24975,
22.759,-67377.24241,
22.76,-67019.67063,
22.761,-66656.5145,
22.762,-66287.71422,
22.763,-65913.18618,
22.764,-65532.8419,
22.765,-65146.60718,
22.766,-64754.43892,
22.767,-64356.33747,
22.768,-63952.353,
22.769,-63542.58517,
22.77,-63127.1763,
22.771,-62706.29915,
22.772,-62280.14094,
22.773,-61848.886,
22.774,-61412.69911,
22.775,-60971.71198,
22.776,-60526.01436,
22.777,-60075.65097,
22.778,-59620.62447,
22.779,-59160.90387,
22.78,-58696.43733,
22.781,-58227.16728,
22.782,-57753.046,
22.783,-57274.04965,
22.784,-56790.18864,
22.785,-56301.51344,
22.786,-55808.11482,
22.787,-55310.11897,
22.788,-54807.67789,
22.789,-54300.95679,
22.79,-53790.11998,
22.791,-53275.3173,
22.792,-52756.67269,
22.793,-52234.27663,
22.794,-51708.18307,
22.795,-51178.4113,
22.796,-50644.95237,
22.797,-50107.77907,
22.798,-49566.85814,
22.799,-49022.16286,
22.8,-48473.68471,
22.801,-47916.32381,
22.802,-47345.22017,
22.803,-46760.88218,
22.804,-46163.95202,
22.805,-45555.13082,
22.806,-44935.09791,
22.807,-44304.43503,
22.808,-43663.5916,
22.809,-43012.77965,
22.81,-42351.99429,
22.811,-41681.05683,
22.812,-40999.63947,
22.813,-40307.32593,
22.814,-39603.68225,
22.815,-38888.3283,
22.816,-38161.00058,
22.817,-37421.59823,
22.818,-36670.20619,
22.819,-35907.09395,
22.82,-35132.68962,
22.821,-34347.53385,
22.822,-33552.22014,
22.823,-32747.3297,
22.824,-31933.36968,
22.825,-31110.72226,
22.826,-30279.61226,
22.827,-29440.09565,
22.828,-28592.07095,
22.829,-27735.31134,
22.83,-26869.51221,
22.831,-25994.34817,
22.832,-25109.53123,
22.833,-24214.86292,
22.834,-23310.27335,
22.835,-22395.84141,
22.836,-21471.79736,
22.837,-20538.50277,
22.838,-19596.41509,
22.839,-18646.04011,
22.84,-17687.8793,
22.841,-16722.379,
22.842,-15749.88822,
22.843,-14770.6302,
22.844,-13784.69134,
22.845,-12792.02854,
22.846,-11792.49333,
22.847,-10785.86949,
22.848,-9771.91859,
22.849,-8750.427427,
22.85,-7721.250968,
22.851,-6684.345452,
22.852,-5639.787011,
22.853,-4587.774336,
22.854,-3528.615322,
22.855,-2462.698773,
22.856,-1390.457349,
22.857,-312.3245274,
22.858,771.3067421,
22.859,1860.119298,
22.86,2953.896148,
22.861,4052.531118,
22.862,5156.024519,
22.863,6264.464881,
22.864,7377.999558,
22.865,8496.798215,
22.866,9621.014348,
22.867,10750.74978,
22.868,11886.02687,
22.869,13026.77191,
22.87,14172.81155,
22.871,15323.88258,
22.872,16479.65312,
22.873,17639.75257,
22.874,18803.80584,
22.875,19971.46737,
22.876,21142.45052,
22.877,22316.54835,
22.878,23493.64357,
22.879,24673.70627,
22.88,25856.78039,
22.881,27042.96053,
22.882,28232.36311,
22.883,29425.09487,
22.884,30621.22374,
22.885,31820.75545,
22.886,33023.61904,
22.887,34229.66275,
22.888,35438.66076,
22.889,36650.32956,
22.89,37864.35151,
22.891,39080.40248,
22.892,40298.17957,
22.893,41517.42548,
22.894,42737.94632,
22.895,43959.62059,
22.896,45182.39852,
22.897,46406.29195,
22.898,47631.35637,
22.899,48857.66775,
22.9,50085.2972,
22.901,51315.05637,
22.902,52547.67844,
22.903,53783.03361,
22.904,55020.91043,
22.905,56261.03042,
22.906,57503.07109,
22.907,58746.69435,
22.908,59991.57633,
22.909,61237.43454,
22.91,62484.04909,
22.911,63731.27508,
22.912,64979.04492,
22.913,66227.36039,
22.914,67476.27581,
22.915,68725.87477,
22.916,69976.24354,
22.917,71227.44491,
22.918,72479.49575,
22.919,73732.35126,
22.92,74985.89774,
22.921,76239.95477,
22.922,77494.28608,
22.923,78748.61767,
22.924,80002.66048,
22.925,81256.13456,
22.926,82508.79153,
22.927,83760.43238,
22.928,85010.91838,
22.929,86260.17387,
22.93,87508.1807,
22.931,88754.96531,
22.932,90000.58027,
22.933,91245.08294,
22.934,92488.51408,
22.935,93730.87913,
22.936,94972.13485,
22.937,96212.18263,
22.938,97450.86946,
22.939,98687.99598,
22.94,99923.33066,
22.941,101156.6278,
22.942,102387.6474,
22.943,103616.173,
22.944,104842.0275,
22.945,106065.0818,
22.946,107285.2715,
22.947,108502.539,
22.948,109716.9055,
22.949,110928.4026,
22.95,112137.068,
22.951,113342.9277,
22.952,114545.9812,
22.953,115746.1893,
22.954,116943.4682,
22.955,118137.6897,
22.956,119328.6871,
22.957,120516.2662,
22.958,121700.2196,
22.959,122880.343,
22.96,124056.4501,
22.961,125228.3852,
22.962,126396.0316,
22.963,127559.3148,
22.964,128718.1997,
22.965,129872.6835,
22.966,131022.7836,
22.967,132168.5246,
22.968,133309.9232,
22.969,134446.9758,
22.97,135579.6486,
22.971,136707.8725,
22.972,137831.5419,
22.973,138950.5189,
22.974,140064.644,
22.975,141173.745,
22.976,142277.6509,
22.977,143376.2045,
22.978,144469.2722,
22.979,145556.7521,
22.98,146638.5763,
22.981,147714.7096,
22.982,148785.1437,
22.983,149849.8887,
22.984,150908.9611,
22.985,151962.3733,
22.986,153010.1219,
22.987,154052.1805,
22.988,155088.4941,
22.989,156118.9784,
22.99,157143.5231,
22.991,158161.9986,
22.992,159174.2646,
22.993,160180.1808,
22.994,161179.617,
22.995,162172.462,
22.996,163158.6296,
22.997,164138.0615,
22.998,165110.7262,
22.999,166076.6151,
23,167035.7352,
23.001,167988.8843,
23.002,168936.8282,
23.003,169879.5048,
23.004,170816.8166,
23.005,171748.6363,
23.006,172674.8168,
23.007,173595.2032,
23.008,174509.6458,
23.009,175418.0128,
23.01,176320.199,
23.011,177216.1326,
23.012,178105.776,
23.013,178989.1235,
23.014,179866.1937,
23.015,180737.02,
23.016,181601.6388,
23.017,182460.0781,
23.018,183312.3473,
23.019,184158.4303,
23.02,184998.2812,
23.021,185831.8253,
23.022,186658.9635,
23.023,187479.5794,
23.024,188293.5497,
23.025,189100.7543,
23.026,189901.0863,
23.027,190694.4605,
23.028,191480.8181,
23.029,192260.1285,
23.03,193032.3873,
23.031,193797.6108,
23.032,194555.8284,
23.033,195307.0733,
23.034,196051.3728,
23.035,196788.7402,
23.036,197519.1687,
23.037,198242.6278,
23.038,198959.0635,
23.039,199668.4015,
23.04,200370.5533,
23.041,201065.4236,
23.042,201752.919,
23.043,202432.9564,
23.044,203105.4696,
23.045,203770.4135,
23.046,204427.7662,
23.047,205077.5274,
23.048,205719.7144,
23.049,206354.3559,
23.05,206981.4848,
23.051,207601.13,
23.052,208213.3101,
23.053,208818.0276,
23.054,209415.2664,
23.055,210004.9912,
23.056,210587.1502,
23.057,211161.6793,
23.058,211728.5086,
23.059,212287.5688,
23.06,212838.7986,
23.061,213382.1499,
23.062,213917.5917,
23.063,214445.1116,
23.064,214964.7155,
23.065,215476.4238,
23.066,215980.2669,
23.067,216476.2794,
23.068,216964.4937,
23.069,217444.9341,
23.07,217917.6127,
23.071,218382.5266,
23.072,218839.6576,
23.073,219288.9736,
23.074,219730.4323,
23.075,220163.9863,
23.076,220589.5882,
23.077,221007.1966,
23.078,221416.7803,
23.079,221818.322,
23.08,222211.8196,
23.081,222597.2857,
23.082,222974.7455,
23.083,223344.2329,
23.084,223705.7855,
23.085,224059.4401,
23.086,224405.2273,
23.087,224743.1683,
23.088,225073.2725,
23.089,225395.5365,
23.09,225709.9462,
23.091,226016.4784,
23.092,226315.1055,
23.093,226605.7997,
23.094,226888.5373,
23.095,227163.3031,
23.096,227430.0924,
23.097,227688.9134,
23.098,227939.7862,
23.099,228182.7415,
23.1,228417.8172,
23.101,228661.208,
23.102,228928.5198,
23.103,229218.5289,
23.104,229529.64,
23.105,229860.0916,
23.106,230208.1785,
23.107,230572.461,
23.108,230951.9345,
23.109,231346.1367,
23.11,231755.1808,
23.111,232179.7121,
23.112,232620.7949,
23.113,233079.747,
23.114,233557.9443,
23.115,234056.6231,
23.116,234576.7041,
23.117,235118.6638,
23.118,235682.4659,
23.119,236267.5631,
23.12,236872.965,
23.121,237497.3639,
23.122,238139.2978,
23.123,238797.3309,
23.124,239470.2254,
23.125,240157.0835,
23.126,240857.4399,
23.127,241571.2964,
23.128,242299.0922,
23.129,243041.6191,
23.13,243799.8905,
23.131,244574.9845,
23.132,245367.8829,
23.133,246179.3259,
23.134,247009.7029,
23.135,247858.9909,
23.136,248726.7499,
23.137,249612.1727,
23.138,250514.1815,
23.139,251431.5587,
23.14,252363.0917,
23.141,253307.7144,
23.142,254264.6252,
23.143,255233.3677,
23.144,256213.8631,
23.145,257206.3926,
23.146,258211.5325,
23.147,259230.0516,
23.148,260262.7857,
23.149,261310.5065,
23.15,262373.8018,
23.151,263452.9828,
23.152,264548.0301,
23.153,265658.5844,
23.154,266783.9826,
23.155,267923.3322,
23.156,269075.6151,
23.157,270239.8048,
23.158,271414.9812,
23.159,272600.4303,
23.16,273795.7121,
23.161,275000.6922,
23.162,276215.5316,
23.163,277440.638,
23.164,278676.5854,
23.165,279924.014,
23.166,281183.5232,
23.167,282455.5737,
23.168,283740.4085,
23.169,285038.006,
23.17,286348.0685,
23.171,287670.0469,
23.172,289003.1991,
23.173,290346.6708,
23.174,291699.5909,
23.175,293061.165,
23.176,294430.758,
23.177,295807.9525,
23.178,297192.5781,
23.179,298584.7061,
23.18,299984.6138,
23.181,301392.7216,
23.182,302809.5128,
23.183,304235.4475,
23.184,305670.8814,
23.185,307115.9997,
23.186,308570.7764,
23.187,310034.9611,
23.188,311508.0967,
23.189,312989.5632,
23.19,314478.6423,
23.191,315974.5935,
23.192,317476.7311,
23.193,318984.4919,
23.194,320497.4855,
23.195,322015.5204,
23.196,323538.6032,
23.197,325066.912,
23.198,326600.7473,
23.199,328140.4686,
23.2,329686.4241,
23.201,331246.8887,
23.202,332829.7248,
23.203,334434.2912,
23.204,336059.5789,
23.205,337704.3242,
23.206,339367.1522,
23.207,341046.7324,
23.208,342741.9229,
23.209,344451.8882,
23.21,346176.1717,
23.211,347914.7176,
23.212,349667.8391,
23.213,351436.1384,
23.214,353220.3902,
23.215,355021.4062,
23.216,356839.8967,
23.217,358676.3499,
23.218,360530.9425,
23.219,362403.4941,
23.22,364293.4695,
23.221,366200.0277,
23.222,368122.1101,
23.223,370058.5546,
23.224,372008.2219,
23.225,373970.114,
23.226,375943.4724,
23.227,377927.8416,
23.228,379923.0918,
23.229,381929.397,
23.23,383947.1743,
23.231,385976.9928,
23.232,388019.4636,
23.233,390075.128,
23.234,392144.3571,
23.235,394227.2761,
23.236,396323.7233,
23.237,398433.2473,
23.238,400555.1436,
23.239,402688.522,
23.24,404832.3987,
23.241,406985.7969,
23.242,409147.8451,
23.243,411317.8588,
23.244,413495.3954,
23.245,415680.2763,
23.246,417872.5728,
23.247,420072.5609,
23.248,422280.6485,
23.249,424497.2883,
23.25,426722.8863,
23.251,428957.7186,
23.252,431201.8683,
23.253,433455.188,
23.254,435717.2948,
23.255,437987.5961,
23.256,440265.3426,
23.257,442549.7001,
23.258,444839.8321,
23.259,447134.9792,
23.26,449434.528,
23.261,451738.0576,
23.262,454045.361,
23.263,456356.437,
23.264,458671.4556,
23.265,460990.7012,
23.266,463314.503,
23.267,465643.1608,
23.268,467976.8761,
23.269,470315.6988,
23.27,472659.4947,
23.271,475007.9382,
23.272,477360.5306,
23.273,479716.641,
23.274,482075.5634,
23.275,484436.5828,
23.276,486799.0405,
23.277,489162.3909,
23.278,491526.2421,
23.279,493890.3751,
23.28,496254.7398,
23.281,498619.4294,
23.282,500984.6358,
23.283,503350.5945,
23.284,505717.5233,
23.285,508085.567,
23.286,510454.7516,
23.287,512824.9562,
23.288,515195.9048,
23.289,517567.1789,
23.29,519938.249,
23.291,522308.5195,
23.292,524677.3821,
23.293,527044.269,
23.294,529408.7,
23.295,531770.317,
23.296,534128.9019,
23.297,536484.375,
23.298,538836.7763,
23.299,541186.2308,
23.3,543532.904,
23.301,545892.9894,
23.302,548282.1144,
23.303,550699.1268,
23.304,553142.358,
23.305,555609.814,
23.306,558099.4042,
23.307,560609.1771,
23.308,563137.5323,
23.309,565683.3806,
23.31,568246.2328,
23.311,570826.2073,
23.312,573423.9567,
23.313,576040.5268,
23.314,578677.1657,
23.315,581335.1118,
23.316,584015.3877,
23.317,586718.6279,
23.318,589444.9609,
23.319,592193.9619,
23.32,594964.6792,
23.321,597755.7289,
23.322,600565.445,
23.323,603392.0627,
23.324,606233.91,
23.325,609089.583,
23.326,611958.0812,
23.327,614838.8858,
23.328,617731.9739,
23.329,620637.7655,
23.33,623557.0141,
23.331,626490.6562,
23.332,629439.6395,
23.333,632404.7548,
23.334,635386.4915,
23.335,638384.9379,
23.336,641399.7349,
23.337,644430.092,
23.338,647474.8578,
23.339,650532.6382,
23.34,653601.9423,
23.341,656681.3385,
23.342,659769.5989,
23.343,662865.8129,
23.344,665969.4569,
23.345,669080.411,
23.346,672198.9218,
23.347,675325.5186,
23.348,678460.8939,
23.349,681605.7652,
23.35,684760.7374,
23.351,687926.1832,
23.352,691102.1572,
23.353,694288.3538,
23.354,697484.1143,
23.355,700688.4802,
23.356,703900.2845,
23.357,707118.2692,
23.358,710341.2111,
23.359,713568.0408,
23.36,716797.9387,
23.361,720030.3949,
23.362,723265.2281,
23.363,726502.5602,
23.364,729742.7516,
23.365,732986.3071,
23.366,736233.7651,
23.367,739485.5847,
23.368,742742.0469,
23.369,746003.1814,
23.37,749268.7284,
23.371,752538.14,
23.372,755810.6192,
23.373,759085.1919,
23.374,762360.7992,
23.375,765636.4006,
23.376,768911.0708,
23.377,772184.0803,
23.378,775454.9477,
23.379,778723.4588,
23.38,781989.6493,
23.381,785253.7563,
23.382,788516.1436,
23.383,791777.2127,
23.384,795037.3114,
23.385,798296.6515,
23.386,801555.2468,
23.387,804812.879,
23.388,808069.0952,
23.389,811323.2364,
23.39,814574.4931,
23.391,817821.9794,
23.392,821064.8153,
23.393,824302.2073,
23.394,827533.5147,
23.395,830758.2955,
23.396,833976.3244,
23.397,837187.5824,
23.398,840392.2195,
23.399,843590.4966,
23.4,846782.7138,
23.401,849970.5744,
23.402,853155.6392,
23.403,856337.8178,
23.404,859516.7951,
23.405,862692.0432,
23.406,865862.8622,
23.407,869028.442,
23.408,872187.9385,
23.409,875340.5513,
23.41,878485.5954,
23.411,881622.555,
23.412,884751.1147,
23.413,887871.1636,
23.414,890982.772,
23.415,894086.1461,
23.416,897181.5651,
23.417,900269.3108,
23.418,903349.5993,
23.419,906422.5226,
23.42,909488.0082,
23.421,912545.8027,
23.422,915595.4785,
23.423,918636.4643,
23.424,921668.0944,
23.425,924689.6687,
23.426,927700.5168,
23.427,930700.0564,
23.428,933687.8391,
23.429,936663.5779,
23.43,939627.1526,
23.431,942578.5938,
23.432,945518.0475,
23.433,948445.7252,
23.434,951361.8477,
23.435,954266.5886,
23.436,957160.0261,
23.437,960042.1084,
23.438,962912.6379,
23.439,965771.2749,
23.44,968617.5603,
23.441,971450.954,
23.442,974270.8832,
23.443,977076.794,
23.444,979868.1996,
23.445,982644.7192,
23.446,985406.1016,
23.447,988152.2316,
23.448,990883.1192,
23.449,993598.8721,
23.45,996299.6565,
23.451,998985.6516,
23.452,1001657.004,
23.453,1004313.786,
23.454,1006955.969,
23.455,1009583.407,
23.456,1012195.837,
23.457,1014792.898,
23.458,1017374.16,
23.459,1019939.163,
23.46,1022487.456,
23.461,1025018.642,
23.462,1027532.406,
23.463,1030028.536,
23.464,1032506.932,
23.465,1034967.599,
23.466,1037410.622,
23.467,1039836.138,
23.468,1042244.301,
23.469,1044635.242,
23.47,1047009.035,
23.471,1049365.675,
23.472,1051705.061,
23.473,1054027.001,
23.474,1056331.22,
23.475,1058617.382,
23.476,1060885.125,
23.477,1063134.095,
23.478,1065363.973,
23.479,1067574.506,
23.48,1069765.527,
23.481,1071936.956,
23.482,1074088.802,
23.483,1076221.139,
23.484,1078334.092,
23.485,1080427.797,
23.486,1082502.378,
23.487,1084557.917,
23.488,1086594.431,
23.489,1088611.864,
23.49,1090610.083,
23.491,1092588.886,
23.492,1094548.024,
23.493,1096487.22,
23.494,1098406.202,
23.495,1100304.725,
23.496,1102182.595,
23.497,1104039.685,
23.498,1105875.944,
23.499,1107691.388,
23.5,1109486.093,
23.501,1111261.589,
23.502,1113019.391,
23.503,1114759.532,
23.504,1116481.974,
23.505,1118186.602,
23.506,1119873.238,
23.507,1121541.653,
23.508,1123191.597,
23.509,1124822.818,
23.51,1126435.097,
